GEOID,age_c,total_pop_c,total_white_c,total_black_c,total_hispanic_c,poverty_c,income_c,public_assistance_c,owner_c,renter_c,vehicles_c,prop_value_c,year
51187,40.5,38142,33685,1441,1437,10138,60560,14324,10708,3616,14324,210900,2014
51191,44.1,54833,52525,766,766,15408,42458,22842,17600,5242,22842,134000,2014
51193,46.8,17518,11129,5117,1048,4384,48750,6981,5381,1600,6981,188100,2014
51195,39.7,40872,37643,2093,494,10465,37357,15517,10739,4778,15517,86300,2014
51197,43.5,29259,27576,1088,309,7976,40185,11984,8485,3499,11984,119200,2014
51199,39.7,65808,48271,8609,3367,18741,80900,23970,17619,6351,23970,313100,2014
51510,35.8,146422,77220,30971,24112,31353,87319,65916,28146,37770,65916,494400,2014
51520,41.6,17595,15680,1164,123,5004,33616,7764,4292,3472,7764,113200,2014
51530,37.2,6683,5953,213,52,1789,32789,2741,1757,984,2741,120500,2014
51540,29.1,44505,29550,8680,2193,7682,47218,17604,7329,10275,17604,283100,2014
51550,36.6,228168,135861,66788,11089,60216,70176,80388,57644,22744,80388,254900,2014
51570,40.3,17542,13697,2280,820,4554,52529,7025,4542,2483,7025,176300,2014
51580,44.1,5853,4804,804,73,1410,38176,2468,1853,615,2468,66000,2014
51590,42.1,42704,19451,20573,1315,11031,32173,18520,10023,8497,18520,88300,2014
51595,43.2,5682,1762,3715,59,1422,30240,2420,951,1469,2420,114100,2014
51600,39,23507,14144,1077,3823,5580,100584,8480,5944,2536,8480,462800,2014
51610,36.7,13074,9508,724,1239,3135,120500,4966,2933,2033,4966,665400,2014
51620,37.4,8534,3260,4947,50,2412,33133,3580,1559,2021,3580,170900,2014
51630,28.7,26632,16020,5906,2877,5440,49454,9849,3561,6288,9849,317000,2014
51640,43.4,6981,5275,315,1290,1724,30430,2968,1757,1211,2968,108300,2014
51650,35.5,136904,55450,67452,6848,33105,49879,52700,30968,21732,52700,191800,2014
51660,23,50821,35461,3284,8790,8048,38807,15881,5671,10210,15881,200700,2014
51670,36.6,22375,11589,8416,1508,5449,39156,8774,4634,4140,8774,129600,2014
51678,21.6,7114,5849,448,298,857,36840,1727,936,791,1727,248900,2014
51680,29,77626,48821,21705,2512,16199,39391,28424,14795,13629,28424,147900,2014
51683,32.6,40436,18418,5514,13129,9173,71215,12274,7936,4338,12274,257500,2014
51685,32.9,14992,5996,1861,5104,3297,73460,4526,2893,1633,4526,222300,2014
51690,43.4,13745,6528,6262,602,3315,27746,5974,3283,2691,5974,85800,2014
51700,32.7,181362,82511,71224,14546,42998,51000,68987,34930,34057,68987,194600,2014
51710,29.9,244745,107885,101580,17351,50026,44150,86397,37731,48666,86397,196700,2014
51720,39.4,4015,3623,280,80,885,36148,1655,878,777,1655,89900,2014
51730,39.3,32439,5044,24993,1333,7197,33927,12515,5583,6932,12515,114100,2014
51735,43.7,12103,11252,83,257,3507,83460,4627,3763,864,4627,304200,2014
51740,35.1,96007,38175,50211,3335,23674,46239,36764,20528,16236,36764,173700,2014
51750,21.9,16993,14278,1490,474,2451,30284,5333,2518,2815,5333,148400,2014
51760,32.6,211063,83696,102639,13508,40413,41331,85913,36704,49209,85913,195000,2014
51770,38.3,97949,60036,27110,5599,23787,39530,42549,23204,19345,42549,135600,2014
51775,40.5,25120,21683,1970,715,6200,50590,9953,6709,3244,9953,172400,2014
51790,41.9,24132,19796,2796,603,5910,39982,10503,6076,4427,10503,167700,2014
51800,38.3,85477,43103,35419,2834,22600,66822,30798,22044,8754,30798,240200,2014
51810,34.9,445623,283364,82811,32158,114020,67001,165296,105999,59297,165296,263200,2014
51820,38.2,21177,16646,2326,1393,5589,45499,8878,5106,3772,8878,161300,2014
51830,24.8,14401,10028,2092,1002,2213,48057,4365,2023,2342,4365,305000,2014
51840,35.9,27031,18445,2841,4338,6128,44731,10692,5095,5597,10692,219700,2014
53001,28.9,18951,7005,18,11530,4522,44533,5827,3776,2051,5827,139200,2014
53003,44,21955,20173,116,742,5918,42689,9405,6312,3093,9405,170000,2014
53005,35.5,182053,133551,2792,35492,46128,60589,66625,45285,21340,66625,179800,2014
53007,39.2,73664,51165,265,19751,18442,50876,27183,17693,9490,27183,247800,2014
53009,49.7,72024,60531,620,3957,18622,47008,30963,21509,9454,30963,220400,2014
53011,37.2,438272,353906,8341,35620,111328,59551,160492,104112,56380,160492,228400,2014
53013,49.2,4031,3589,3,251,1137,41071,1706,1279,427,1706,147800,2014
53015,40.7,102072,86906,543,8285,26282,46571,39765,26290,13475,39765,175200,2014
53017,37,39183,26123,89,11597,10603,53235,14140,10162,3978,14140,200800,2014
53019,47.3,7657,5684,23,286,2012,37542,3112,2203,909,3112,161500,2014
53021,28.9,84508,36185,1366,43300,18646,56719,24207,16252,7955,24207,163900,2014
53023,50.4,2240,2051,0,116,625,50915,906,681,225,906,140300,2014
53025,32.1,91458,51583,680,35891,21908,46772,30233,18155,12078,30233,160600,2014
53027,42.5,71734,57778,850,6657,17493,43379,27318,18846,8472,27318,158500,2014
53029,43.7,78951,64399,1889,4966,22456,59107,32820,22470,10350,32820,287600,2014
53031,55,29978,26615,268,962,8010,47202,13535,10108,3427,13535,282400,2014
53033,37.2,2008997,1275468,120457,184318,478964,73035,808729,464625,344104,808729,376200,2014
53035,39.3,253614,198211,6708,17336,65550,62473,97993,65511,32482,97993,259000,2014
53037,32.7,41705,35460,379,3452,9461,45406,16753,9601,7152,16753,246000,2014
53039,44.3,20668,17106,133,2394,5447,46368,7959,5461,2498,7959,197500,2014
53041,42.6,75382,64205,496,6932,19773,42917,29450,19966,9484,29450,178200,2014
53043,48.1,10409,9637,25,282,2908,47161,4445,3492,953,4445,142000,2014
53045,45.2,60728,49939,582,5136,15158,49538,23099,18054,5045,23099,204800,2014
53047,42.5,41241,27750,205,7623,10837,39665,16401,11206,5195,16401,162600,2014
53049,51.2,20665,17280,76,1767,5644,39418,9143,6661,2482,9143,158400,2014
53051,48.8,12965,11578,17,440,3726,40070,5532,4130,1402,5532,180100,2014
53053,35.8,812689,563215,53670,78724,200779,59711,301364,184299,117065,301364,233800,2014
53055,53.8,15847,14209,83,905,4734,54331,7611,5477,2134,7611,467000,2014
53057,40.6,118364,89934,692,20544,31037,54917,45309,30395,14914,45309,254900,2014
53059,45,11194,9917,63,618,2864,50986,4433,3217,1216,4433,237500,2014
53061,37.5,735351,537410,17880,68779,184712,69443,271514,180656,90858,271514,287500,2014
53063,37.1,476950,410708,8694,23339,119450,50432,188126,119357,68769,188126,182000,2014
53065,45.7,43541,38076,214,1357,12267,42111,17626,13489,4137,17626,171900,2014
53067,38.4,259330,200863,7075,20150,67388,62286,101530,65854,35676,101530,241300,2014
53069,52.3,4016,3680,0,112,1173,44500,1716,1319,397,1716,187900,2014
53071,36.7,59476,43478,916,12233,13663,47854,21698,13614,8084,21698,193900,2014
53073,36.5,204855,165513,1795,17264,49816,53025,79837,50008,29829,79837,273000,2014
53075,24,46003,37194,940,2359,8370,35578,17174,7728,9446,17174,179700,2014
53077,32.4,246402,113854,1597,114531,57794,43956,79717,49287,30430,79717,157900,2014
54001,40.8,16723,16106,140,113,4272,36351,6179,4676,1503,6179,86600,2014
54003,38.3,107324,91590,7432,4140,28848,55100,40614,30355,10259,40614,162400,2014
54005,41.6,24257,23802,209,112,6947,42740,9602,7235,2367,9602,77400,2014
54007,44,14492,14138,88,80,3763,31984,5652,4260,1392,5652,81800,2014
54009,45.7,23787,22896,386,180,6553,44067,10086,7504,2582,10086,84300,2014
54011,38.5,96826,87630,4439,1209,23677,37716,40220,24380,15840,40220,109600,2014
54013,46.3,7583,7386,7,23,2117,31017,3112,2466,646,3112,69500,2014
54015,42.7,9226,9141,0,13,2490,32933,3486,2953,533,3486,77100,2014
54017,43.4,8282,7963,78,84,1883,40329,2761,2339,422,2761,89000,2014
54019,42.8,45709,42335,2289,449,11903,34914,17566,13659,3907,17566,74700,2014
54021,37.9,8706,6919,981,389,1621,35625,2645,2020,625,2645,74400,2014
54023,44.9,11829,11464,97,88,2919,41600,4256,3278,978,4256,121100,2014
54025,45.2,35639,33404,805,461,9741,40256,15246,11292,3954,15246,100200,2014
54027,43.8,23674,22786,313,272,4595,26828,10628,5471,5157,10628,117600,2014
54029,45.3,30369,28786,766,331,8501,39342,12970,9620,3350,12970,84200,2014
54031,44.1,13955,12841,524,486,3297,36465,5169,3956,1213,5169,123200,2014
54033,42.1,69069,65408,1153,970,18042,43130,27755,20592,7163,27755,93600,2014
54035,42.3,29229,28501,212,8,7760,40733,11242,8674,2568,11242,106100,2014
54037,39.4,54650,46082,3501,2788,14269,66205,20126,15311,4815,20126,204900,2014
54039,42.5,191765,169146,7877,1949,50937,46583,82531,58104,24427,82531,101300,2014
54041,43.8,16412,15918,141,29,4402,38006,6476,4608,1868,6476,94800,2014
54043,41.8,21599,21242,97,29,5625,35623,8128,6274,1854,8128,78300,2014
54045,42.3,36169,34675,793,305,10144,37312,14444,10855,3589,14444,80500,2014
54047,43.7,21281,18911,2002,149,5441,23607,8386,6532,1854,8386,38100,2014
54049,41.3,56698,52916,2013,614,14711,43085,22596,17466,5130,22596,94600,2014
54051,44.1,32716,31749,280,300,9223,41978,13847,10691,3156,13847,88800,2014
54053,42.7,27207,26426,199,143,7476,38297,10729,8686,2043,10729,81000,2014
54055,42.3,62161,56365,3520,563,16592,35678,25590,18645,6945,25590,84100,2014
54057,42.7,27912,26336,824,227,6200,30713,11148,6470,4678,11148,118300,2014
54059,41.4,26229,25244,434,103,7616,34495,10836,8305,2531,10836,68000,2014
54061,29.9,100332,89535,3569,1951,19451,46166,36857,21123,15734,36857,161500,2014
54063,46.1,13524,13094,79,99,4120,38239,5719,4639,1080,5719,103600,2014
54065,45.6,17450,16778,140,205,3836,37406,7358,4864,2494,7358,160700,2014
54067,44,26090,25424,6,17,7599,38755,10686,8497,2189,10686,75400,2014
54069,43.1,43956,40649,1753,428,10899,40342,18582,12680,5902,18582,102500,2014
54071,48.7,7525,7151,214,79,2034,36052,3199,2446,753,3199,89200,2014
54073,43.4,7600,7333,45,72,1983,43831,2822,2377,445,2822,99600,2014
54075,48.2,8710,8393,128,36,2402,34761,3719,3010,709,3719,107400,2014
54077,42.3,33720,31759,1018,424,8871,45806,12610,10032,2578,12610,107800,2014
54079,41.3,56356,53977,672,552,15743,55939,21453,17807,3646,21453,146800,2014
54081,40.9,78827,68844,6496,1090,20994,41152,31164,22788,8376,31164,97700,2014
54083,43.3,29446,28387,410,220,7612,40146,11351,8539,2812,11351,98600,2014
54085,45.1,10221,10017,37,62,2607,39118,4023,3175,848,4023,69400,2014
54087,43.6,14749,14373,4,124,3842,30104,5902,4471,1431,5902,82800,2014
54089,46.4,13699,12555,589,320,3697,35040,5560,4385,1175,5560,82500,2014
54091,42.5,16969,16376,175,158,4723,39933,6801,5265,1536,6801,87900,2014
54093,47.3,6996,6845,11,39,1938,38663,2969,2406,563,2969,104200,2014
54095,45.7,9084,8923,21,55,2539,39974,3750,2996,754,3750,80900,2014
54097,41.3,24487,23630,231,267,6164,39188,8937,6885,2052,8937,100100,2014
54099,42.6,41735,40801,69,245,10877,37491,16757,13012,3745,16757,84200,2014
54101,45.7,9005,8816,4,44,2706,28907,3854,2888,966,3854,65100,2014
54103,45.5,16314,15979,15,100,4477,38066,6734,5274,1460,6734,83000,2014
54105,44.8,5810,5667,50,0,1626,37117,2425,1999,426,2425,74500,2014
54107,42.3,86595,82810,925,809,23059,42471,35900,25973,9927,35900,106100,2014
54109,42.4,23203,22649,164,58,6448,34620,9201,7399,1802,9201,60400,2014
55001,50.5,20604,18696,608,783,5096,45366,7829,6655,1174,7829,133100,2014
55003,41.3,16065,13382,53,352,3991,39172,6741,4721,2020,6741,107400,2014
55005,43.7,45718,43171,548,985,12713,44709,19029,14098,4931,19029,135600,2014
55007,50.3,15064,12908,87,199,4378,45158,6949,5763,1186,6949,158300,2014
55009,36.6,252698,209263,5264,19415,64974,53254,99705,65602,34103,99705,158600,2014
55011,44.7,13374,12896,51,257,3801,48585,5783,4338,1445,5783,142300,2014
55013,50.5,15387,13960,87,222,4655,40722,7288,5880,1408,7288,146900,2014
55015,39,49502,45590,269,1837,13667,66250,18606,15240,3366,18606,165700,2014
55017,40.5,63051,59410,864,872,16530,51428,24643,17754,6889,24643,147300,2014
55019,37.2,34575,32536,114,1363,8978,43515,12882,9954,2928,12882,110800,2014
55021,41.9,56659,53204,843,1553,15229,58703,22571,16857,5714,22571,174500,2014
55023,45.3,16525,16009,233,170,4173,43638,6607,4929,1678,6607,120100,2014
55025,34.6,502984,408186,24970,30662,121353,62303,208749,122762,85987,208749,229000,2014
55027,41.5,88589,80687,2386,3784,21987,53189,32979,24239,8740,32979,152900,2014
55029,50.8,27789,26381,128,727,8299,50078,13154,10241,2913,13154,192900,2014
55031,40.3,43901,40483,509,557,11448,44956,18598,12637,5961,18598,130500,2014
55033,33.9,44045,41195,232,702,10587,49897,16460,11068,5392,16460,154900,2014
55035,33.7,100607,91973,678,2088,23557,48209,40072,24880,15192,40072,149300,2014
55037,49.7,4473,4281,8,40,1322,49703,1844,1581,263,1844,142600,2014
55039,40.9,101709,92943,1147,4665,27713,54529,41290,29325,11965,41290,146200,2014
55041,45.3,9198,7477,95,167,2492,40331,3717,2864,853,3717,122200,2014
55043,36.4,51272,49118,646,671,12162,47266,19472,13789,5683,19472,129500,2014
55045,42,36971,35117,93,1057,10074,54868,14748,10948,3800,14748,157400,2014
55047,45.1,19001,17790,90,823,5315,46502,7898,5937,1961,7898,138400,2014
55049,42.4,23754,22882,79,380,6547,54390,9656,7303,2353,9656,161300,2014
55051,52.1,5927,5737,41,46,1774,41900,2958,2373,585,2958,105600,2014
55053,42.5,20543,17881,443,606,5225,44699,8038,5870,2168,8038,124800,2014
55055,38.8,84201,76084,579,5723,21649,54522,32267,23036,9231,32267,174600,2014
55057,44.1,26607,24552,557,743,6638,45135,10074,7708,2366,10074,116400,2014
55059,37.1,167268,129261,11584,20448,41612,54653,62573,41842,20731,62573,163800,2014
55061,43.3,20545,19650,80,479,5510,53023,8125,6563,1562,8125,145600,2014
55063,35.4,116470,105628,1627,1902,28001,50769,46303,30027,16276,46303,154500,2014
55065,41.2,16847,16001,54,577,4607,50154,6612,5130,1482,6612,122800,2014
55067,46.7,19706,18736,118,367,5444,40994,8742,6466,2276,8742,109900,2014
55069,45.5,28566,27411,217,377,8253,49189,12483,9518,2965,12483,131800,2014
55071,44,80805,74342,426,2679,21786,48629,33917,25714,8203,33917,124900,2014
55073,40.2,134886,121014,890,3259,36120,53779,53392,39247,14145,53392,142900,2014
55075,46.8,41488,39825,110,592,11266,41364,18419,14243,4176,18419,107100,2014
55077,48.2,15224,14418,69,431,4287,46875,6322,5096,1226,6322,139500,2014
55078,32.7,4382,535,15,228,903,37740,1238,914,324,1238,91100,2014
55079,34,953401,510604,248347,131473,217993,43385,381446,193477,187969,381446,154400,2014
55081,39.1,45116,41440,561,1746,11883,49752,17727,11867,5860,17727,135600,2014
55083,45.1,37483,35866,90,588,10831,51695,15441,12875,2566,15441,149900,2014
55085,49.2,35754,34182,217,450,9935,45736,15519,12900,2619,15519,162000,2014
55087,37.6,179139,159333,1879,6866,47386,58421,70144,50202,19942,70144,156200,2014
55089,43.7,86930,80693,1112,2182,24111,75643,34319,26399,7920,34319,247300,2014
55091,44.9,7390,7190,28,91,2031,49321,3027,2431,596,3027,133000,2014
55093,35.3,40859,38883,234,702,10204,61613,15198,11076,4122,15198,187400,2014
55095,43.7,43698,41815,161,706,12438,49679,18225,14135,4090,18225,155500,2014
55097,36,70337,64882,453,2000,17454,50837,27954,19082,8872,27954,147600,2014
55099,49.8,13888,13304,12,190,4252,43581,6654,5234,1420,6654,116800,2014
55101,39.5,195039,143728,20969,23487,49418,55055,75078,52433,22645,75078,167300,2014
55103,43.9,17842,17038,82,400,5022,44785,7489,5539,1950,7489,123900,2014
55105,38.8,160465,134931,5524,12685,42165,49645,63385,44212,19173,63385,131500,2014
55107,47.1,14468,13925,103,206,4191,38728,6306,4895,1411,6306,102600,2014
55109,37.4,85442,80812,609,1821,23761,70313,32199,24921,7278,32199,205700,2014
55111,40.2,62681,57659,316,2880,16697,50982,25400,17481,7919,25400,168200,2014
55113,48.6,16516,12878,119,317,4948,40658,7439,5580,1859,7439,159200,2014
55115,44,41697,36531,147,997,11624,46903,17019,12986,4033,17019,130600,2014
55117,40.7,115168,99461,1643,6612,30625,53029,46433,33057,13376,46433,150800,2014
55119,42.8,20596,19959,79,341,5793,45424,8784,6772,2012,8784,127400,2014
55121,40.7,29274,26944,125,1824,7922,49493,11776,8577,3199,11776,137200,2014
55123,42,30124,29106,118,448,7918,47075,11815,9256,2559,11815,139800,2014
55125,52.1,21368,18346,89,341,6495,40501,10552,8082,2470,10552,193500,2014
55127,38.7,102920,88460,947,11020,26601,53998,39846,27096,12750,39846,191400,2014
55129,48.6,15785,14991,73,241,4573,41749,7259,5669,1590,7259,142200,2014
55131,41.6,132526,124332,1375,3722,37999,67650,52554,41002,11552,52554,217900,2014
55133,42.7,392511,352872,4980,17225,108514,76319,153882,118176,35706,153882,249900,2014
55135,44.1,52212,49719,213,1433,14316,52007,21262,16115,5147,21262,136100,2014
55137,47.4,24409,22032,456,1475,6454,43982,9786,7983,1803,9786,138100,2014
55139,37.6,168413,151770,2884,6193,41260,51949,68484,45154,23330,68484,142100,2014
55141,43.2,74261,69412,364,1842,20429,48241,32115,23993,8122,32115,120000,2014
56001,27,37220,31218,512,3379,7472,42298,15440,7729,7711,15440,205300,2014
56003,41.4,11827,10448,6,1034,2951,52432,4363,3277,1086,4363,137000,2014
56005,32.6,47448,41890,371,3802,12242,78609,17316,12837,4479,17316,206500,2014
56007,39.3,15795,12450,166,2712,4034,56933,6161,4293,1868,6161,140900,2014
56009,39.3,13991,12561,31,991,3712,61820,5721,4218,1503,5721,187200,2014
56011,43.1,7155,6944,4,176,2151,58795,2974,2338,636,2974,188100,2014
56013,38.1,40739,28835,182,2564,10098,51749,15290,10975,4315,15290,183700,2014
56015,42.8,13555,11767,46,1396,3488,45287,5370,4030,1340,5370,147600,2014
56017,49.9,4826,4535,12,144,1340,45385,2218,1620,598,2218,147600,2014
56019,44.7,8599,7941,1,349,2387,56708,3785,2809,976,3785,225400,2014
56021,36.9,94412,75159,2608,12978,24792,58324,37364,25428,11936,37364,186600,2014
56023,37.7,18180,16910,22,783,4916,66530,6584,5423,1161,6584,194700,2014
56025,36.2,78667,68971,820,5994,20512,56769,31790,21582,10208,31790,183100,2014
56027,42.7,2492,2295,6,69,572,39567,1015,637,378,1015,135900,2014
56029,43.6,28735,26196,203,1554,7675,56318,11751,8500,3251,11751,213200,2014
56031,47,8730,7987,2,645,2381,41299,3690,2836,854,3690,147200,2014
56033,42.4,29578,27182,230,1204,7993,56015,12568,8781,3787,12568,219400,2014
56035,37.8,10183,9013,0,788,2729,78578,3540,2587,953,3540,284400,2014
56037,33.3,44595,35709,402,6990,11529,69448,16687,11774,4913,16687,183400,2014
56039,37.6,21956,17859,40,3331,4831,73572,7873,4644,3229,7873,675000,2014
56041,34.4,20989,18463,27,1866,5418,56158,7557,5323,2234,7557,174800,2014
56043,43.6,8444,6976,63,1171,2250,45696,3461,2384,1077,3461,158700,2014
56045,41.7,7135,6609,16,261,1848,53920,2996,2264,732,2996,160600,2014
72001,37.1,19188,35,0,19153,4635,10550,6178,3530,2648,6178,103500,2014
72003,39.1,41176,1571,0,38399,10027,16376,13177,10256,2921,13177,91000,2014
72005,38.8,59068,1058,96,56785,14747,16767,20064,12884,7180,20064,126400,2014
72007,36.6,28083,247,3,27832,6701,15081,8852,6047,2805,8852,102900,2014
72009,38.7,25241,47,7,25184,6319,16962,8692,6949,1743,8692,124800,2014
72011,40.1,28874,207,14,28621,7040,17147,9566,7247,2319,9566,114400,2014
72013,39.9,93969,424,6,93485,24297,16997,32732,23286,9446,32732,101500,2014
72015,36.3,19255,50,0,19205,4419,15863,6251,4565,1686,6251,90200,2014
72017,36.5,24908,127,27,24726,6058,15228,8286,6546,1740,8286,98700,2014
72019,33.8,30045,17,11,29982,7243,15109,9248,6529,2719,9248,107600,2014
72021,38.9,201273,1167,209,199355,52065,24597,71928,50059,21869,71928,143300,2014
72023,40.4,50706,188,0,50518,11255,16880,16465,10199,6266,16465,116800,2014
72025,38.1,140166,991,108,139016,36116,24083,49808,34033,15775,49808,140500,2014
72027,38.4,34438,130,25,34222,9011,19490,11543,8491,3052,11543,98900,2014
72029,36.7,47655,25,55,47575,10885,20494,14592,11287,3305,14592,121700,2014
72031,38.9,171310,1356,150,169119,45363,28660,63708,44570,19138,63708,153700,2014
72033,36.2,27211,102,10,26990,7028,18625,9442,5755,3687,9442,127000,2014
72035,38.9,47252,201,10,46994,11690,21058,16404,11379,5025,16404,115800,2014
72037,38.9,13122,69,3,13039,3195,20339,4556,3517,1039,4556,98000,2014
72039,38.1,18242,74,0,18168,4156,12565,5714,3909,1805,5714,107300,2014
72041,37.1,42878,116,0,42736,10771,23452,13693,10375,3318,13693,117800,2014
72043,36.6,40496,82,6,40408,9993,17938,13568,10703,2865,13568,92100,2014
72045,35.8,20533,16,0,20517,4706,13680,6325,4067,2258,6325,95000,2014
72047,35.8,36463,35,0,36391,8591,17020,10947,8032,2915,10947,109200,2014
72049,37,1585,58,5,1514,323,18167,486,352,134,486,154900,2014
72051,38,38305,774,76,37389,9699,27924,12451,9901,2550,12451,150300,2014
