DEVELOPMENT_ID,STATE_NAME.x,STATE_CODE,ZIPCODE,INSPECTION_SCORE,INSPECTION_DATE,in_floodplain,inspection_year,latitude,longitude,distance_to_floodzone,census_code,block_group,county
NE086000001,NE,31,69334,93,2015-06-24,0,2015,41.75635866666667,-103.318172,181349.9546333333,311239525002073,311239525002,31123
TX313000001,TX,48,78336,93,2015-08-04,0,2015,27.915781,-97.15667400000001,18984.769673333332,484090102021012,484090102021,48409
NM063000002,NM,35,88353,93,2015-08-17,0,2015,34.782266666666665,-104.7101,100081.67893333333,350199616001226,350199616001,35019
NM063000001,NM,35,88301,92,2015-08-18,0,2015,33.516192333333336,-105.32992366666667,9079.6255186,350279603001040,350279603001,35027
AL005000002,AL,01,36867,97,2015-10-08,0,2015,32.47435,-85.0044,11161.872035,011130302002013,011130302002,01113
AL103000001,AL,01,36344,85,2015-09-03,0,2015,31.105356,-85.68865,12696.917645,010610504002041,010610504002,01061
AL174000002,AL,01,35010,90,2015-08-10,0,2015,32.957687,-85.947663,3719.180115,011239620004013,011239620004,01123
AL181000001,AL,01,36401,80,2015-08-03,0,2015,31.425849,-86.945993,50194.601185,010359606003061,010359606003,01035
AR021000001,AR,05,72370,96,2015-10-14,0,2015,35.70123666666667,-89.96482633333333,366.29756677,050930110003051,050930110003,05093
AR112000001,AR,05,72443,96,2015-08-17,0,2015,36.1878085,-90.3905015,26791.56544,050554801002049,050554801002,05055
CA026000003,CA,06,95351,91,2015-11-04,0,2015,37.61346,-121.016579,226556.5754,060990016042005,060990016042,06099
CT004000082,CT,09,06519,94,2015-10-27,0,2015,41.2952155,-72.940703,52778.401955,090091405003010,090091405003,09009
DC001000081,DC,11,20001,55,2015-10-09,0,2015,38.913566,-77.025973,3941.19078825,110010049011002,110010049011,11001
CT013000100,CT,09,06118,93,2015-10-28,0,2015,41.7355335,-72.623705,64544.490015,090035107003004,090035107003,09003
DC001001340,DC,11,20010,90,2015-09-16,0,2015,38.93234433333333,-77.02192633333334,5376.753695333334,110010032003001,110010032003,11001
DC001001391,DC,11,20001,90,2015-09-10,0,2015,38.918679,-77.017548,4805.711538,110010034001000,110010034001,11001
DC001001640,DC,11,20018,93,2015-09-11,0,2015,38.92669566666667,-76.96290066666667,9098.653572666666,110010090001003,110010090001,11001
FL005000841,FL,12,33142,81,2015-08-24,0,2015,25.7989065,-80.22919325000001,152192.595475,120860024021008,120860024021,12086
GA023000004,GA,13,31707,90,2015-10-08,0,2015,31.562202,-84.18316,6941.364862,130950011005023,130950011005,13095
FL005000834,FL,12,33136,82,2015-07-16,0,2015,25.7850388,-80.2096312,154236.3352,120860030012015,120860030012,12086
DC001005300,DC,11,20020,93,2015-10-06,0,2015,38.86029333333333,-76.99337933333334,3443.8792413333335,110010074073002,110010074073,11001
FL005000835,FL,12,33125,86,2015-08-17,0,2015,25.781405749999998,-80.21656825,154405.28075,120860051021003,120860051021,12086
FL005000843,FL,12,33033,84,2015-08-26,0,2015,25.496867,-80.43526875,180139.947525,120860109001009,120860109001,12086
GA063000003,GA,13,31015,92,2015-10-19,0,2015,31.981909,-83.797031,186.0400271,130810102022031,130810102022,13081
GA064000002,GA,13,39817,96,2015-10-22,0,2015,30.931645,-84.607603,2603.152908,130879703021055,130879703021,13087
FL001000045,FL,12,32244,93,2015-08-10,0,2015,30.193056666666667,-81.745657,33218.755163333335,120310135242005,120310135242,12031
GA067000123,GA,13,39842,91,2016-04-04,0,2016,31.7808,-84.443761,20737.731873333334,132731203004002,132731203004,13273
FL001000050,FL,12,32246,96,2015-09-03,0,2015,30.301885,-81.513384,46537.33944,120310143431006,120310143431,12031
FL005000845,FL,12,33157,80,2015-09-01,0,2015,25.60931025,-80.356464,169268.470875,120860083091017,120860083091,12086
FL032000001,FL,12,34471,92,2015-09-10,0,2015,29.186200499999998,-82.1457345,38098.534545,120830018001004,120830018001,12083
GA070031649,GA,13,31750,89,2015-09-21,0,2015,31.7181705,-83.25131049999999,564.7114844,130179604003052,130179604003,13017
IA127000001,IA,19,50441,87,2015-10-13,0,2015,42.9460395,-93.2033045,22343.77781605,190339510002136,190339510002,19033
GA224000092,GA,13,30222,85,2015-08-24,0,2015,33.0570895,-84.6926055,19659.329045,131999708011023,131999708011,13199
IA025000001,IA,19,51638,89,2015-07-28,NA,2015,40.828943,-95.298424,19293.71187,191454901004065,191454901004,19145
GA101000002,GA,13,31794,94,2015-10-07,0,2015,31.4446765,-83.50890849999999,28939.383915,132779606023000,132779606023,13277
KS050000001,KS,20,67621,89,2015-10-22,0,2015,39.76047,-99.119561,98661.07272,201474751001232,201474751001,20147
LA001008708,LA,22,70122,99,2015-11-06,0,2015,29.998511,-90.075148,11.86877765,220710138002007,220710138002,22071
KY059000001,KY,21,41040,85,2015-09-25,0,2015,38.672895749999995,-84.32652275,30.5134965275,211919303004013,211919303004,21191
LA001015402,LA,22,70113,93,2015-10-01,0,2015,29.944981,-90.083837,66.24572452,220710140003014,220710140003,22071
LA001008710,LA,22,70122,100,2015-08-31,0,2015,29.998083,-90.07642933333334,48.60813035666666,220710138002008,220710138002,22071
LA029000008,LA,22,70526,95,2015-09-01,0,2015,30.207504,-92.388047,357.87750140000003,220019610004006,220019610004,22001
LA061000001,LA,22,71251,55,2015-09-21,0,2015,32.23690833333333,-92.69026033333333,36436.46219,220499704003002,220499704003,22049
MN089000001,MN,27,56143,81,2016-03-22,0,2016,43.625302,-94.985145,86.18247921333332,270634804001023,270634804001,27063
MS121000001,MS,28,38941,81,2015-08-04,0,2015,33.500637999999995,-90.3286185,880.1092457,280839503001024,280839503001,28083
NC009000019,NC,37,28301,92,2015-09-21,0,2015,35.041286,-78.868731,17283.22039,370510002002024,370510002002,37051
NC010000011,NC,37,28557,98,2015-10-07,0,2015,34.724702,-76.719934,142404.2802,370319704021002,370319704021,37031
MO103000001,MO,29,64673,94,2015-10-19,0,2015,40.397779,-93.585699,58636.92393,291294702001043,291294702001,29129
NC009000020,NC,37,28314,92,2015-09-22,0,2015,35.0482695,-78.9943495,7563.2839275,370510033021008,370510033021,37051
MO022000001,MO,29,63877,77,2015-09-03,0,2015,36.082479500000005,-89.82833049999999,11682.926275,291554706002045,291554706002,29155
MS001000001,MS,28,39401,94,2015-08-10,0,2015,31.331805666666668,-89.28629733333334,16787.722830000002,280350107003041,280350107003,28035
MS060000040,MS,28,39601,98,2015-11-18,0,2015,31.57089,-90.432439,224.8128309,280859506022029,280859506022,28085
NC009000025,NC,37,28301,95,2015-09-22,0,2015,35.045812,-78.87261,17122.37895,NA,NA,NA
NC074000001,NC,37,28645,94,2015-10-05,0,2015,35.923773,-81.53769249999999,538.840418275,370270301001009,370270301001,37027
NV018002405,NV,32,89110,90,2015-10-27,0,2015,36.16011,-115.093381,134356.8698,320030005182007,320030005182,32003
NV018002402,NV,32,89107,92,2015-10-26,0,2015,36.161242,-115.210562,134172.19624999998,320030001072011,320030001072,32003
NJ049000002,NJ,34,08302,80,2015-09-10,0,2015,39.428726,-75.233086,157.3402196,340110201001024,340110201001,34011
NY055000004,NY,36,11758,94,2015-10-26,0,2015,40.667706,-73.426089,41429.65502,360595220004011,360595220004,36059
NV018002404,NV,32,89015,95,2015-10-28,0,2015,36.050715,-114.9669885,147474.627,320030054213002,320030054213,32003
NY022000002,NY,36,12047,90,2015-10-28,0,2015,42.787928,-73.714827,3536.677685,360010129001016,360010129001,36001
PA006000303,PA,42,15108,93,2015-10-16,0,2015,40.50479633333333,-80.14049066666666,31602.697323333334,420034591011009,420034591011,42003
OH021000025,OH,39,45505,82,2015-10-29,0,2015,39.9115415,-83.794423,2123.1593485,390230013004008,390230013004,39023
PA006000501,PA,42,15120,92,2015-12-10,0,2015,40.40862,-79.907266,11855.39983,420034843003004,420034843003,42003
PA018000001,PA,42,15068,90,2015-11-30,0,2015,40.56096933333333,-79.737859,1077.1992186666666,421298009001000,421298009001,42129
PA006000812,PA,42,15146,98,2015-10-20,0,2015,40.42487,-79.759047,2939.827362,420035213012006,420035213012,42003
PA006000502,PA,42,15120,98,2015-10-21,0,2015,40.408945,-79.907343,11871.01834,420034838002014,420034838002,42003
PA018000006,PA,42,15068,91,2015-08-17,0,2015,40.5754095,-79.7670985,436.26096395,421298001001029,421298001001,42129
PA006000817,PA,42,15237,93,2015-09-18,0,2015,40.551216,-80.01506,20317.94224,420034292012001,420034292012,42003
PA006000504,PA,42,15120,98,2015-10-20,0,2015,40.40896,-79.906972,11841.30039,420034838002015,420034838002,42003
RI008000001,RI,44,02891,89,2015-10-22,0,2015,41.378733499999996,-71.8263815,72749.423925,440090508014006,440090508014,44009
PA006000818,PA,42,15237,90,2015-09-18,0,2015,40.551222,-80.016367,20426.96755,420034292011011,420034292011,42003
PA022000004,PA,42,17403,90,2015-10-01,0,2015,39.96397566666667,-76.719135,36897.05828666667,421330002002012,421330002002,42133
PA006000103,PA,42,15065,99,2015-09-10,0,2015,40.652059,-79.709712,1456.223018,420034011001013,420034011001,42003
SC001000040,SC,45,29403,91,2015-08-10,0,2015,32.78956,-79.953818,41436.9399,450190011003015,450190011003,45019
SC003000100,SC,45,29306,90,2015-10-23,0,2015,34.937005,-81.916382,23296.58516,450830211002008,450830211002,45083
RI006000001,RI,44,02905,94,2015-10-21,0,2015,41.775665,-71.401814,55021.372526666666,440070134001003,440070134001,44007
TN014000001,TN,47,37334,91,2015-09-09,0,2015,35.149300000000004,-86.58035,550.2815133,471039753001005,471039753001,47103
TN052000001,TN,47,38344,98,2015-11-02,0,2015,36.0038465,-88.42521450000001,137.119508,470179621022055,470179621022,47017
TX018000023,TX,48,79407,90,2015-10-19,0,2015,33.572426,-101.939926,67933.395335,483030017101002,483030017101,48303
TX030000001,TX,48,76501,94,2015-09-22,0,2015,31.101765,-97.347711,62614.623040000006,480270207012006,480270207012,48027
TX042000001,TX,48,76437,97,2015-10-28,0,2015,32.38896633333333,-98.97464266666667,68304.8814,481339503012019,481339503012,48133
SC003000180,SC,45,29303,94,2015-10-09,0,2015,34.954241499999995,-81.944122,24488.267615,450830204001010,450830204001,45083
TX024000001,TX,48,75428,84,2015-10-28,0,2015,33.25192133333333,-95.883086,25385.76182666667,482319605003041,482319605003,48231
TX030000003,TX,48,76501,98,2015-09-24,0,2015,31.098796,-97.344899,62986.80027,480270207012021,480270207012,48027
TX204000010,TX,48,76878,96,2015-10-19,0,2015,31.742494,-99.323311,93833.50022,480839507002077,480839507002,48083
TX138000001,TX,48,75417,97,2015-10-26,0,2015,33.4684915,-95.21349799999999,40538.0645,483879506002006,483879506002,48387
TX079000001,TX,48,76541,89,2015-10-08,0,2015,31.1126652,-97.7350036,65433.062798,480270229004000,480270229004,48027
TX206000001,TX,48,78566,98,2015-10-14,0,2015,26.074723,-97.475927,31255.17758,480610124021015,480610124021,48061
TX406000001,TX,48,77320,92,2015-09-23,0,2015,30.72281675,-95.484252,2904.75715365,484717901033033,484717901033,48471
TX531000001,TX,48,75551,93,2015-11-12,0,2015,33.114202,-94.16999166666668,335.8635107,480679504005046,480679504005,48067
TX550000001,TX,48,75501,97,2015-10-27,0,2015,33.412035,-94.08504266666667,414.7542903666667,480370104003007,480370104003,48037
IL083000001,IL,17,61102,75,2015-08-17,0,2015,42.269641,-89.1440945,16784.2527,172010024003016,172010024003,17201
TX229000001,TX,48,75941,91,2015-08-25,0,2015,31.172082,-94.789184,45452.17256,480050010011070,480050010011,48005
OH008000002,OH,39,44483,87,2015-12-17,0,2015,41.2278096,-80.822452,10835.605468,391559340001008,391559340001,39155
TX322150500,TX,48,78664,96,2015-08-31,0,2015,30.514202,-97.66314,41995.98022333333,484910207012004,484910207012,48491
TX395000001,TX,48,77979,78,2015-09-08,0,2015,28.614822999999998,-96.63398500000001,10849.401216666667,480570001002015,480570001002,48057
OH004000204,OH,39,45213,54,2015-10-06,0,2015,39.1813685,-84.45262375,8137.81148175,390610059001003,390610059001,39061
CT007000010,CT,09,06902,100,2015-10-26,0,2015,41.054548999999994,-73.554805,5325.7130935000005,090010214011000,090010214011,09001
MD015015853,MD,24,20745,96,2015-11-13,0,2015,38.8177765,-76.9889205,4656.1664925000005,240338017072001,240338017072,24033
NC087000003,NC,37,27849,99,2015-11-06,0,2015,36.05129133333333,-77.14935666666666,10467.863459666667,370159603003026,370159603003,37015
MD007000002,MD,24,20850,99,2016-02-25,0,2016,39.074895749999996,-77.15318175,16014.82764,240317010012010,240317010012,24031
NC087000001,NC,37,27846,81,2015-12-15,0,2015,35.814438,-76.899124,43947.78992,371179701001026,371179701001,37117
LA106000106,LA,22,70633,93,2015-12-03,0,2015,30.44829,-93.426978,25115.75067,220190024023001,220190024023,22019
LA231000022,LA,22,70647,71,2015-12-04,0,2015,30.244538,-93.009972,15858.01314,220190021001007,220190021001,22019
MD007000001,MD,24,20850,86,2016-02-25,0,2016,39.092936,-77.13437133333333,17823.398526666668,240317009031008,240317009031,24031
NJ048000003,NJ,34,07753,98,2015-11-16,0,2015,40.211663,-74.033881,49043.24822,340258077004017,340258077004,34025
NY100000001,NY,36,11570,88,2015-11-18,0,2015,40.654250499999996,-73.63220575,33519.6590475,360594123021005,360594123021,36059
NY026000001,NY,36,10591,92,2015-12-07,0,2015,41.0817485,-73.86244525000001,23477.7274525,361190116012006,361190116012,36119
TX073000008,TX,48,78577,100,2015-11-17,0,2015,26.203877,-98.187212,65111.07961,482150216003006,482150216003,48215
FL144000001,FL,12,33037,91,2016-01-21,0,2016,25.107326,-80.4271205,222590.04025,120879704002011,120879704002,12087
IL044000001,IL,17,61554,68,2015-12-22,0,2015,40.5671355,-89.636375,20301.09564,171790210001006,171790210001,17179
KS019000001,KS,20,67420,90,2015-12-16,0,2015,39.456444,-98.097578,44576.6774,201231766001168,201231766001,20123
NC169000050,NC,37,27886,63,2016-02-03,0,2016,35.888870499999996,-77.521818,15807.02166,370650209001000,370650209001,37065
NE039000001,NE,31,68727,95,2016-02-17,0,2016,42.502982,-97.203499,30419.79603,310279772003128,310279772003,31027
NJ050000001,NJ,34,07017,90,2016-01-15,0,2016,40.762724,-74.202967,3312.5400453333336,340130107001006,340130107001,34013
OH059000001,OH,39,43113,83,2016-01-27,0,2016,39.60515,-82.932789,96.66963248,391290203103011,391290203103,39129
TX238000001,TX,48,76626,68,2016-01-04,0,2016,32.0900185,-96.72041200000001,48258.058945,483499704003020,483499704003,48349
TX058000001,TX,48,75647,93,2016-01-13,0,2016,32.5336595,-94.948909,359.95612674999995,481830102011001,481830102011,48183
TX355000001,TX,48,77437,94,2016-02-22,0,2016,29.177636,-96.282111,26.73748678,484817410002014,484817410002,48481
TX150000001,TX,48,77837,92,2016-01-29,0,2016,31.0045755,-96.6433885,11774.391953999999,483959602001042,483959602001,48395
TX272000001,TX,48,75925,92,2016-01-26,0,2016,31.6276875,-95.0354925,34027.380535000004,480739510003038,480739510003,48073
TX080000001,TX,48,79501,91,2016-02-10,0,2016,32.75437225,-99.8920825,24802.842207499998,482530202002016,482530202002,48253
TN035000002,TN,47,37064,97,2016-01-27,0,2016,35.914836,-86.877416,49131.30112,471870508014000,471870508014,47187
TX172000001,TX,48,76443,86,2016-02-16,0,2016,32.124365,-99.1660385,67063.066635,480590302004058,480590302004,48059
TX273000001,TX,48,75860,91,2016-01-20,0,2016,31.625892999999998,-96.282761,18663.755624999998,481610007003017,481610007003,48161
TX194000001,TX,48,79201,96,2016-01-11,0,2016,34.425357,-100.20823833333334,84970.59341,480759502001063,480759502001,48075
TX457000001,TX,48,75672,85,2016-01-12,0,2016,32.514547750000006,-94.36541799999999,1386.07900925,482030205021000,482030205021,48203
TX323000001,TX,48,78113,91,2016-01-28,0,2016,28.98168,-98.01442,163.34932070000002,482559701002050,482559701002,48255
FL035000001,FL,12,32401,75,2016-01-22,0,2016,30.167882499999997,-85.6296175,30939.888585,120050012001041,120050012001,12005
KS062000001,KS,20,66720,94,2016-01-26,0,2016,37.6825995,-95.4671765,732.3587425999999,201339517003074,201339517003,20133
MD021000003,MD,24,20636,79,2016-02-24,0,2016,38.3229865,-76.624785,67895.506695,240378755012001,240378755012,24037
LA261002664,LA,22,70640,76,2016-01-22,0,2016,30.371070250000002,-92.8130125,8389.25152975,220530001002033,220530001002,22053
NC003000058,NC,37,28203,73,2016-02-01,0,2016,35.21456775,-80.85114025,13934.7889875,371190004011005,371190004011,37119
TN035000001,TN,47,37064,87,2016-01-25,0,2016,35.91113325,-86.8931,49046.6915725,471870508012013,471870508012,47187
TX005000009,TX,48,77078,93,2016-02-12,0,2016,29.8644635,-95.260436,82933.419845,482012312003000,482012312003,48201
TX182000001,TX,48,79546,88,2016-03-07,0,2016,32.8590255,-100.46605224999999,76940.3031875,481519504002015,481519504002,48151
FL104000001,FL,12,33523,93,2016-03-08,0,2016,28.458143333333332,-82.176188,90453.45764,121010324022011,121010324022,12101
FL104000002,FL,12,34653,82,2016-03-09,0,2016,28.254189,-82.70461766666666,92891.03276,121010314062023,121010314062,12101
FL104000003,FL,12,34668,98,2016-02-24,0,2016,28.329022666666667,-82.69461866666667,98374.27546333334,121010310091001,121010310091,12101
NM063000003,NM,35,88231,92,2016-03-24,0,2016,32.454081333333335,-103.19828366666667,94710.61587333333,350250008002044,350250008002,35025
PA006000824,PA,42,15110,99,2016-03-01,0,2016,40.3720295,-79.85143725,6928.57306525,420034868001031,420034868001,42003
AL006000008,AL,01,36108,85,2016-04-07,0,2016,32.334654,-86.35109733333333,9244.962108,011010030003008,011010030003,01101
AL047000006,AL,01,35816,96,2016-03-07,0,2016,34.7361205,-86.6111875,28635.065535,010890012003006,010890012003,01089
FL008000001,FL,12,34234,86,2016-04-21,0,2016,27.354269333333335,-82.53752033333333,50452.80638,121150003002027,121150003002,12115
GA284000002,GA,13,30577,79,2016-03-21,0,2016,34.57144,-83.32451533333334,51.533927609,132579703014047,132579703014,13257
KS001000052,KS,20,66101,84,2016-03-07,0,2016,39.095056,-94.630533,5994.308189,202090424003012,202090424003,20209
KY062000001,KY,21,40330,86,2016-03-23,0,2016,37.761895499999994,-84.8566075,10827.77869,211679602003007,211679602003,21167
ME007000001,ME,23,04210,74,2016-03-08,0,2016,44.108573,-70.228872,338.8702151,230010102003006,230010102003,23001
MI041000002,MI,26,49307,99,2016-03-11,0,2016,43.700714500000004,-85.47612699999999,29951.86614,261079605002003,261079605002,26107
ME018000001,ME,23,04468,95,2016-03-09,0,2016,44.93211566666667,-68.64488766666666,9570.682994666666,230190071003005,230190071003,23019
MT006000001,MT,30,59270,88,2016-03-25,0,2016,47.71243233333333,-104.16940466666667,40432.355866666665,300830703021005,300830703021,30083
NC077000001,NC,37,27892,80,2016-03-21,0,2016,35.8585045,-77.050025,31769.74977,371179703001011,371179703001,37117
NJ014000001,NJ,34,08401,73,2016-03-18,0,2016,39.365831666666665,-74.434484,12901.407893333333,340010011002009,340010011002,34001
NJ021000020,NJ,34,07513,98,2016-01-22,0,2016,40.90201233333333,-74.145234,12943.679623333333,340311831013009,340311831013,34031
NE002000002,NE,31,68524,95,2016-03-07,0,2016,40.843477666666665,-96.74047733333333,60012.33883666667,311090031023030,311090031023,31109
NJ021000022,NJ,34,07501,99,2016-03-24,0,2016,40.922829500000006,-74.16583,15349.127195000001,340311815001011,340311815001,34031
NY011000071,NY,36,14301,80,2016-03-17,0,2016,43.0945975,-79.0150975,109796.6715,360630203001002,360630203001,36063
OR002000436,OR,41,97214,91,2016-03-02,0,2016,45.510672,-122.6303445,32786.17869,410510013023008,410510013023,41051
OR002000131,OR,41,97239,96,2016-03-02,0,2016,45.489029333333335,-122.67986033333334,28741.788060000003,410510059011015,410510059011,41051
TX062000010,TX,48,78542,85,2016-03-22,0,2016,26.298057666666665,-98.146519,57548.45143666667,482150237004002,482150237004,48215
RI005000001,RI,44,02840,88,2016-03-24,0,2016,41.504324,-71.30969775,31504.5548025,440050405002018,440050405002,44005
TX078000001,TX,48,75090,85,2016-03-02,0,2016,33.644743,-96.609366,34354.07957,481810020001039,481810020001,48181
TX091000001,TX,48,75076,89,2016-02-03,0,2016,33.759420666666664,-96.669618,36235.51043333333,481810003022051,481810003022,48181
TX152000001,TX,48,78102,92,2016-03-21,0,2016,28.397467,-97.752414,127.37642501666666,480259505023013,480259505023,48025
TX275000001,TX,48,79359,87,2016-03-02,0,2016,32.8838425,-102.5234805,53526.904575,481659501004178,481659501004,48165
TX081000001,TX,48,78629,59,2016-03-17,0,2016,29.507543666666667,-97.44928399999999,46461.17406,481770003001008,481770003001,48177
TX222000001,TX,48,75835,86,2016-03-23,0,2016,31.311752,-95.462765,1351.9478021,482259504003017,482259504003,48225
TX094000001,TX,48,76351,85,2016-03-01,0,2016,33.5405,-98.562925,56343.831275,480090203002055,480090203002,48009
TX311000001,TX,48,76273,80,2016-03-04,0,2016,33.657564666666666,-96.90963766666667,11492.725026666667,481810011031029,481810011031,48181
TX174000001,TX,48,78387,72,2016-03-30,0,2016,28.029134,-97.497512,19986.372365,484090110001034,484090110001,48409
ME021000001,ME,23,04412,86,2016-03-22,0,2016,44.78876,-68.751985,1476.647196,230190043001006,230190043001,23019
AL071000001,AL,01,35563,83,2016-06-14,0,2016,33.967513333333336,-87.922583,188.88123439999998,010939646002035,010939646002,01093
GA006001040,GA,13,30312,97,2016-03-29,0,2016,33.751847,-84.37682724999999,11973.2685475,131210119013037,131210119013,13121
LA012101331,LA,22,70065,68,2016-06-06,0,2016,30.01101,-90.254948,12821.50138,220510205051004,220510205051,22051
KY079000001,KY,21,40484,97,2016-05-18,0,2016,37.533353999999996,-84.65081166666667,12335.120633333334,211379201032033,211379201032,21137
LA038000001,LA,22,71351,85,2016-05-05,0,2016,31.123674,-92.05767499999999,32142.017695000002,220090304021005,220090304021,22009
ME005000002,ME,23,04240,93,2016-04-22,0,2016,44.094172666666665,-70.19451533333334,262.2501742333333,230010205005002,230010205005,23001
MN009000001,MN,27,56601,95,2016-05-04,0,2016,47.473861,-94.884516,120273.6368,270074506005016,270074506005,27007
NM001000000,NM,35,87107,70,2016-05-26,0,2016,35.094254,-106.679703,12127.5940425,350010048002036,350010048002,35001
NM001000003,NM,35,87109,92,2016-06-21,0,2016,35.12710666666666,-106.56303199999999,10568.945497333334,350010001182005,350010001182,35001
NE003000001,NE,31,68803,91,2016-04-13,0,2016,40.92646233333333,-98.36170266666667,25595.336706666665,310790007001023,310790007001,31079
NE010000001,NE,31,68850,99,2016-04-14,0,2016,40.77605233333333,-99.73392633333333,48697.790453333335,310479685005107,310479685005,31047
NM003000001,NM,35,88001,88,2016-06-06,0,2016,32.319743,-106.764977,72739.55703666667,350130004023010,350130004023,35013
NY093001001,NY,36,14760,82,2016-06-13,0,2016,42.082111,-78.44842,10967.55758,360099616002000,360099616002,36009
OH010000007,OH,39,45663,91,2016-06-06,0,2016,38.76493833333333,-83.06275333333333,6466.129185333333,391450039003003,391450039003,39145
OH009000003,OH,39,43701,91,2016-05-16,0,2016,39.919226,-82.0176335,13756.783145000001,391199122003009,391199122003,39119
OH008000001,OH,39,44484,75,2016-07-13,0,2016,41.2177618,-80.789948,10611.866813999999,391559216003017,391559216003,39155
OH010000006,OH,39,45694,99,2016-06-08,0,2016,38.7304995,-82.8442025,2230.894515,391450029012004,391450029012,39145
OK025000001,OK,40,74523,83,2016-06-09,0,2016,34.232992333333335,-95.62180166666667,57098.06548666667,401270977011019,401270977011,40127
PA038000032,PA,42,18512,83,2016-06-14,0,2016,41.4208455,-75.6321085,23179.474654999998,420691120002034,420691120002,42069
TX052000001,TX,48,76380,99,2016-06-07,0,2016,33.590376,-99.25766933333333,114904.2457,480239503011045,480239503011,48023
TX066000001,TX,48,76360,94,2016-06-09,0,2016,34.030501,-98.9087915,68360.356245,484850137002043,484850137002,48485
GA246000001,GA,13,30742,83,2016-07-13,0,2016,34.957625,-85.254561,3452.392171,130470307013003,130470307013,13047
TX036000001,TX,48,79007,99,2016-04-28,0,2016,35.671056,-101.38001249999999,38874.118185,482339507001032,482339507001,48233
NJ014000068,NJ,34,08401,98,2016-05-25,0,2016,39.3656,-74.4250585,13535.18397,340010024001001,340010024001,34001
TX318000001,TX,48,79843,78,2016-05-06,0,2016,30.1453,-104.2418,244095.8952,483779501002564,483779501002,48377
TX196000001,TX,48,79064,96,2016-05-27,0,2016,34.178137666666665,-102.16403433333333,36612.24120333333,482799501001100,482799501001,48279
AL174000001,AL,01,35010,84,2016-11-03,0,2016,32.93804166666666,-85.97402066666668,6271.374975666667,011239621003009,011239621003,01123
AR049000001,AR,05,71743,73,2016-09-16,0,2016,33.916558333333334,-93.15418533333333,23430.92378,050199539022038,050199539022,05019
AR092000001,AR,05,72419,83,2016-09-13,0,2016,35.757726,-90.32551225,11672.5959575,050310010004039,050310010004,05031
AR087000001,AR,05,71635,76,2016-09-09,0,2016,33.12682,-91.964316,2311.912608,050039606002064,050039606002,05003
CT001001059,CT,09,06605,96,2017-02-10,0,2017,41.1710676,-73.1960192,37357.255238000005,090010709002011,090010709002,09001
CT004000015,CT,09,06513,87,2016-10-07,0,2016,41.312892,-72.89663675,55598.87199,090091424002004,090091424002,09009
CT004000018,CT,09,06513,85,2016-10-14,0,2016,41.317637500000004,-72.8883805,56099.47923,090091425002010,090091425002,09009
FL005000830,FL,12,33127,52,2016-09-26,0,2016,25.8013786,-80.2011078,152795.51042,120860028001014,120860028001,12086
FL005000828,FL,12,33127,52,2016-09-14,0,2016,25.8274832,-80.2011046,150076.39422,120860020032022,120860020032,12086
FL005000048,FL,12,33147,81,2016-09-12,0,2016,25.841337499999998,-80.23196300000001,147664.5814,120860010044020,120860010044,12086
FL005000825,FL,12,33150,68,2016-09-13,0,2016,25.8615658,-80.2132034,146141.0863,120860010051003,120860010051,12086
FL005000827,FL,12,33147,64,2016-10-20,0,2016,25.834008833333336,-80.22147416666667,148753.34338333333,120860015012009,120860015012,12086
FL024000001,FL,12,32174,64,2016-08-24,0,2016,29.28517,-81.059027,38493.12423,121270806002032,121270806002,12127
FL001000019,FL,12,32202,85,2016-09-30,0,2016,30.3405585,-81.66185150000001,36177.09378,120310172002000,120310172002,12031
FL080000002,FL,12,33417,80,2016-08-22,0,2016,26.718508,-80.128383,70645.787545,120990019121006,120990019121,12099
FL005000844,FL,12,33030,42,2016-09-28,0,2016,25.465843333333336,-80.49759999999999,182779.0822,120860112051010,120860112051,12086
FL005000840,FL,12,33132,56,2016-10-11,0,2016,25.7773262,-80.1943428,155517.76578,120860037061007,120860037061,12086
FL005000829,FL,12,33147,53,2016-09-15,0,2016,25.833023,-80.237077,148380.4528,120860015023031,120860015023,12086
FL005000842,FL,12,33143,54,2016-10-18,0,2016,25.7160885,-80.279189,159571.89613333333,120869803002005,120869803002,12086
FL005000846,FL,12,33032,45,2016-09-29,0,2016,25.5207582,-80.4046316,177998.30632,120860107081023,120860107081,12086
FL005000839,FL,12,33135,56,2016-10-12,0,2016,25.764899500000002,-80.23775724999999,155517.806,120860064013003,120860064013,12086
GA063000001,GA,13,31015,93,2016-10-07,0,2016,31.956726,-83.787977,1642.336337,130810102014032,130810102014,13081
GA210000001,GA,13,31087,89,2016-11-18,0,2016,33.28332225,-82.97269075,36289.6629175,131414804003018,131414804003,13141
GA063000002,GA,13,31015,92,2016-10-06,0,2016,31.974913666666666,-83.77490033333333,298.8838515,130810101002049,130810101002,13081
KY129000001,KY,21,41074,82,2016-09-13,0,2016,39.116688,-84.469378,3734.859718,210370512001009,210370512001,21037
IA042000001,IA,19,52544,79,2016-09-19,0,2016,40.737037,-92.871472,75438.57749,190079503001034,190079503001,19007
IL018000006,IL,17,61201,94,2016-09-23,0,2016,41.511526,-90.571602,13060.41901,171610226002001,171610226002,17161
KY147000001,KY,21,40447,87,2016-09-15,0,2016,37.38925366666667,-83.979757,20576.248766666668,211099601011046,211099601011,21109
