"","year","tract","INSPECTION_SCORE","in_floodplain","age_t","total_pop_t","total_white_t","total_black_t","total_hispanic_t","poverty_t","income_t","public_assistance_t","owner_t","renter_t","vehicles_t","prop_value_t","area_t","pop_density_t","cf_riskscore_t","rf_riskscore_t","cf_riskscore_t2","rf_riskscore_t2","per_capita_income_t","yrPolicyCount_t","yrPaidOnBuildingClaim_t","yrPaidOnContentClaim_t","yrClaim_t","totPolicyCount_t","totPaidOnBuildingClaim_t","totPaidOnContentClaim_t","totClaim_t","unit_t","county","urbanrural"
"4870",2014,48353950400,79,0,35.9,4114,1537,195,2215,935,29050,1416,936,480,1416,30600,11.157463,368.7218143,0,87.70632165,0,87.46082367,14243,0,0,0,0,1,3022.72,0,1,1899,48353,2
"4871",2014,48355001000,82,0,32.1,3696,281,66,3339,844,24375,1135,420,715,1135,49900,1.453516,2542.799666,0,0,0,0,11481,0,0,0,0,0,0,0,0,1352,48355,1
"4872",2014,48355001500,75.5,0,26.4,4200,168,239,3774,1033,18117,1500,559,941,1500,61200,1.713217,2451.528324,0,0,0,0,10919,0,0,0,0,2,10990.91,2511.35,2,1860,48355,1
"4873",2014,48355003601,76,0,29.7,6255,2796,37,3248,1765,72560,2077,1319,758,2077,117700,6.351596,984.7918539,76.34467318,0,75.73627741,0,27989,0,0,0,0,1,9194.35,0,1,2397,48355,1
"4874",2014,48355005601,74,0,39.1,6735,524,34,6165,1608,35893,1972,1307,665,1972,60900,13.378704,503.4119897,0,0,0,0,18166,1,58931.79,0,1,26,161813.62,0,26,2240,48355,1
"4875",2014,48355006400,70,0,40.5,2885,933,422,1505,259,21058,1241,211,1030,1241,57400,3.504716,823.1765427,97.99287545,0.071673431,97.90701291,22.04184307,17256,0,0,0,0,11,30711.61,50253.83,11,1523,48355,1
"4876",2014,48361020200,86,0,35.5,3408,944,2287,43,846,25990,1413,862,551,1413,55000,8.98477,379.308541,90.04532299,99.96194644,89.66568185,99.95876175,16449,0,0,0,0,290,8352455.23,2270988.46,290,2107,48361,1
"4877",2014,48361020900,79,0,39.3,3604,1724,1357,417,861,35885,1553,883,670,1553,88300,5.232746,688.7397172,85.34101458,99.15568663,84.69600373,99.20547644,24889,1,0,0,1,156,11877454.91,4837504.09,156,1878,48361,1
"4878",2014,48363000200,97,0,53,1942,1579,40,300,507,40000,876,726,150,876,79600,792.553136,2.450308896,0,85.86785901,0,85.57623577,31322,0,0,0,0,4,37872.26,0,4,1832,48363,2
"4879",2014,48365950200,93,0,38.5,2919,2218,324,347,787,53140,1137,930,207,1137,82800,402.939929,7.244256004,0,29.7269657,0,28.59872436,26028,0,0,0,0,2,22251.39,9907.93,2,1441,48365,1
"4880",2014,48373210302,91,0,42.4,4910,3275,883,533,1277,47543,1727,1423,304,1727,82700,351.339924,13.97506991,0,96.60253056,0,96.59647001,19234,0,0,0,0,6,49799.23,36931.28,6,2129,48373,2
"4881",2014,48373210400,99,0,35.5,5124,2712,959,1297,1494,39286,1864,1315,549,1864,67200,773.289494,6.626237702,0,82.68032336,0,82.38164623,19299,0,0,0,0,2,62203.62,23000,2,2306,48373,2
"4882",2014,48377950100,66,0,43.5,2588,903,19,1615,668,38241,1034,723,311,1034,75000,6796.325377,0.380794011,0,53.32611901,0,52.30796723,22740,0,0,0,0,0,0,0,0,1605,48377,2
"4883",2014,48387950700,92,0,40.1,2689,2337,198,40,742,38235,976,798,178,976,73100,793.191822,3.39010051,0,48.30661656,0,47.19854841,19521,0,0,0,0,0,0,0,0,1270,48387,2
"4884",2014,48395960200,72,0,32.3,1493,454,752,175,339,21563,531,283,248,531,48800,235.673446,6.335036999,0,79.72220901,0,79.23654259,13131,0,0,0,0,0,0,0,0,828,48395,1
"4885",2014,48395960500,86,0,32.7,5754,1737,1979,2038,1348,34276,2042,1303,739,2042,66200,167.559504,34.34003958,0,87.7502155,0,94.80673008,16280,0,0,0,0,1,0,0,1,2532,48395,1
"4886",2014,48397040302,68,0,42.8,7487,5890,370,785,2053,54755,3070,1425,1645,3070,189200,16.894763,443.1550771,0,65.24316841,0,69.76686644,31972,0,0,0,0,3,51960.38,4070.23,3,3301,48397,1
"4887",2014,48401950100,99,0,44.7,5033,3353,871,780,1427,51557,1942,1501,441,1942,99700,256.841995,19.59570513,0,69.92323511,0,69.20327707,27072,0,0,0,0,0,0,0,0,2827,48401,1
"4888",2014,48403950200,66,0,40,3410,2910,181,291,674,32524,1155,951,204,1155,67000,352.35505,9.677738406,0,49.12595728,0,48.00681806,16076,0,0,0,0,0,0,0,0,1741,48403,2
"4889",2014,48403950300,94,0,51.3,4881,4186,578,90,1159,33795,1917,1736,181,1917,75500,546.79944,8.926490488,0,25.5803168,0,23.13878045,18214,0,0,0,0,0,0,0,0,4415,48403,2
"4890",2014,48409010500,76,0,35.2,2106,117,0,1913,504,39911,645,421,224,645,56400,15.301399,137.6344738,92.67460274,92.6259335,92.3806562,92.47814373,16917,0,0,0,0,9,72133.31,2033.02,9,739,48409,1
"4891",2014,48419950100,94,0,36.8,5383,3478,945,912,1309,35158,1949,1438,511,1949,66800,358.929059,14.99739256,0,83.71664368,0,83.3782372,20201,0,0,0,0,0,0,0,0,2383,48419,1
"4892",2014,48419950200,91,0,42,3993,2744,743,373,1112,34887,1592,1103,489,1592,51700,388.165093,10.28686008,0,81.91266708,0,81.53763677,19239,0,0,0,0,0,0,0,0,1983,48419,2
"4893",2014,48419950400,99,0,36.1,5641,1930,1827,1739,1248,27568,2064,1217,847,2064,82000,40.096719,140.6848276,0,69.56177035,0,74.42266454,17111,0,0,0,0,0,0,0,0,2320,48419,2
"4894",2014,48427950600,89.5,0,25.4,6898,233,0,6556,1318,28333,1888,1259,629,1888,81500,14.113166,488.7634709,0,64.95838842,0,95.35794798,15197,0,0,0,0,0,0,0,0,2226,48427,2
"4895",2014,48427950702,90,0,30.9,3183,174,0,2966,745,22276,863,586,277,863,94600,6.250205,509.2632962,0,94.83898587,0,94.77373948,12494,0,0,0,0,0,0,0,0,1042,48427,2
"4896",2014,48429950200,99,0,37.5,4157,2902,54,1177,1115,42732,1514,1043,471,1514,61800,28.398555,146.3806873,0,87.36027208,0,87.09242866,19644,0,0,0,0,1,20900,5278.71,1,1909,48429,2
"4897",2014,48437950300,85,0,36.7,4504,2017,287,2093,1197,32281,1706,1162,544,1706,69600,25.944805,173.5993005,0,86.65152452,0,86.3982515,16763,0,0,0,0,1,8312.77,750.85,1,1956,48437,2
"4898",2014,48439103500,82,0,27.5,5145,608,878,3633,990,26766,1509,829,680,1509,50400,3.863552,1331.676136,0,78.29757884,0,77.77945785,10880,0,0,0,0,0,0,0,0,1767,48439,1
"4899",2014,48439105205,93,0,32.3,4430,1988,1435,790,883,27813,2099,238,1861,2099,83200,1.167004,3796.045258,0,34.8784647,0,54.11007863,16167,0,0,0,0,2,22525.45,1048.81,2,2736,48439,1
"4900",2014,48439110301,94,0,30.9,4242,1456,0,2452,974,31236,1316,747,569,1316,64000,6.156847,688.9890231,0,97.82592014,0,98.06730082,12404,0,0,0,0,2,35904.6,4467.7,2,1448,48439,1
"4901",2014,48447950300,77,0,47.6,1584,1384,4,160,452,40833,722,501,221,722,64400,2363.499415,0.670192677,0,82.99838272,0,82.6441964,24926,0,0,0,0,2,131314.64,26346.99,2,1086,48447,2
"4902",2014,48449950100,95,0,43.1,2170,1373,343,418,592,38889,806,697,109,806,67900,316.464842,6.857001828,0,76.9668934,0,76.43371639,16014,0,0,0,0,0,0,0,0,999,48449,2
"4903",2014,48449950800,98,0,29.2,5018,1842,410,2692,1208,45597,1529,943,586,1529,93900,8.396831,597.6064065,0,73.61699091,0,73.0466817,16649,0,0,0,0,2,158795.5,185.52,2,1597,48449,2
"4904",2014,48451000200,88,0,32.5,4595,1934,74,2524,1160,38766,1614,1147,467,1614,73200,9.698393,473.789833,0,52.69421506,0,51.77461923,19390,0,0,0,0,0,0,0,0,1726,48451,1
"4905",2014,48451001400,88,0,32.7,5026,2059,110,2822,1186,29650,2250,878,1372,2250,94300,8.441269,595.4081075,0,51.80895619,0,53.63171496,31217,1,30823.84,0,1,6,119714.54,996.96,6,2559,48451,1
"4906",2014,48453000206,99,0,33.8,3331,2568,167,395,674,64509,1686,698,988,1686,388800,1.483072,2246.01368,0,83.86172287,0,83.52944411,49492,0,0,0,0,4,6539.69,0,4,1787,48453,1
"4907",2014,48453000804,93,0,29,2519,806,484,1124,486,28184,993,376,617,993,228800,1.047621,2404.495519,0,49.63968035,0,48.51817232,20587,0,0,0,0,0,0,0,0,1043,48453,1
"4908",2014,48453000902,88.75,0,34.4,5116,1373,167,3397,975,36624,1866,995,871,1866,199700,3.041429,1682.104037,0,75.08324216,0,74.56424919,19648,0,0,0,0,0,0,0,0,1983,48453,1
"4909",2014,48453001100,99,0,35,4824,3381,287,562,676,110179,2952,1075,1877,2952,422200,2.437657,1978.949458,0,90.11002433,0,93.07059988,115124,92,46516.77,145508.12,9,266,64814.62,367479.27,17,4104,48453,1
"4910",2014,48453001304,99,0,33.3,3818,3029,22,569,680,70714,2036,962,1074,2036,375400,1.827984,2088.639726,0,68.57965086,0,67.75443998,46767,0,0,0,0,5,24326.48,0,5,2096,48453,1
"4911",2014,48453001305,91,0,32.6,5868,3926,214,1662,1054,57277,2759,1117,1642,2759,365300,3.074649,1908.510532,0,86.04841611,0,85.7975477,37626,0,0,0,0,8,61201.12,22068.15,8,2958,48453,1
"4912",2014,48453001307,93,0,32.8,3559,2120,277,1053,677,40884,1845,534,1311,1845,293100,1.793884,1983.963289,0,86.22812774,0,86.00648815,28683,0,0,0,0,2,53392.11,0,2,1897,48453,1
"4913",2014,48453001503,87,0,33.9,4008,2325,261,1317,858,52348,1764,738,1026,1764,229500,3.475336,1153.269785,0,85.77629263,0,85.47314016,31710,0,0,0,0,7,47244.85,1551.65,7,1961,48453,1
"4914",2014,48453001805,95,0,29.9,4544,923,440,3000,956,31208,1703,530,1173,1703,131300,1.523845,2981.930577,0,56.56899586,0,55.59190631,16211,0,0,0,0,0,0,0,0,1862,48453,1
"4915",2014,48453001806,96.5,0,27.7,6693,1337,567,4721,1366,25267,2310,424,1886,2310,114600,1.932668,3463.088332,0,85.11790458,0,93.25479738,13629,0,0,0,0,4,532778.28,113941.95,4,2522,48453,1
"4916",2014,48453001820,97,0,28.3,6604,1438,710,4195,1278,32646,2499,480,2019,2499,134500,1.975692,3342.62628,0,92.44042239,0,92.27470171,17389,0,0,0,0,2,3588.85,0,2,3019,48453,1
"4917",2014,48453001828,97,0,40.5,4062,3194,136,438,1143,94000,1646,1281,365,1646,210000,2.360921,1720.515002,0,70.15649527,0,69.43421125,42432,0,0,0,0,0,0,0,0,1779,48453,1
"4918",2014,48453002106,99,0,37.6,3031,1071,308,1545,772,51042,1209,757,452,1209,211500,1.630416,1859.034749,0,90.85525377,0,90.68015616,25195,1,4182.28,0,1,4,14065.04,0,4,1251,48453,1
"4919",2014,48453002402,99,0,33.7,7517,2959,389,3877,1496,43393,3195,917,2278,3195,149300,3.577882,2100.963643,0,81.11744302,0,86.30202892,24246,0,0,0,0,14,341012.45,51154.69,14,3515,48453,1
"4920",2014,48453002500,87,0,37.1,5393,3793,105,851,1221,69551,2834,1066,1768,2834,313600,3.345714,1611.913033,0,61.48504019,0,60.547369,46193,0,0,0,0,3,10775.21,0,3,2961,48453,1
"4921",2014,48455950100,91,0,35.6,3499,2829,478,170,740,37386,1059,851,208,1059,56500,823.803378,4.247372727,0,25.68615326,0,23.35321933,17097,0,0,0,0,0,0,0,0,1478,48455,2
"4922",2014,48459950400,93,0,31.7,4311,2641,743,863,949,43906,1375,916,459,1375,83000,13.67045,315.3517258,0,72.78124856,0,72.19992302,21434,0,0,0,0,0,0,0,0,1756,48459,2
"4923",2014,48463950200,99,0,36.6,8045,3200,13,4763,1877,43077,2710,1810,900,2710,83200,2895.928959,2.778037761,0,99.16061004,0,99.4652774,19695,0,0,0,0,5,18917.9,810.51,5,3552,48463,2
"4924",2014,48465950301,87,0,28.5,4779,529,0,4228,1095,41875,1454,855,599,1454,87800,4.012599,1190.998652,0,88.19833591,0,88.33644911,18200,0,0,0,0,0,0,0,0,1644,48465,2
"4925",2014,48465950602,92,0,37.1,4381,70,0,4311,934,24987,1199,961,238,1199,39800,2.293849,1909.89032,0,99.82560157,0,99.85154231,11792,0,0,0,0,1,13150.38,0,1,1533,48465,2
"4926",2014,48467950100,86,0,45.9,4781,4475,79,175,1219,44397,1724,1405,319,1724,102300,309.683958,15.43831986,0,77.75650478,0,77.22823995,22057,0,0,0,0,0,0,0,0,2131,48467,1
"4927",2014,48469000502,87,0,30.8,3725,1294,124,2232,817,38563,1403,636,767,1403,79300,1.842648,2021.547252,0,0.013340805,0,26.57530104,18208,0,0,0,0,1,0,0,1,1553,48469,1
"4928",2014,48475950100,92,0,37.5,4145,2062,144,1906,992,51964,1500,1166,334,1500,45600,2151.906669,1.92619878,0,81.73548019,0,81.33694397,23866,0,0,0,0,0,0,0,0,1835,48475,2
"4929",2014,48475950200,90,0,30.7,4381,1801,147,2300,1041,46250,1458,1130,328,1458,102500,6.580685,665.7361658,0,36.65509204,0,35.60372794,26612,0,0,0,0,0,0,0,0,1539,48475,2
"4930",2014,48475950300,90,0,41.7,2485,984,233,1268,653,36912,958,514,444,958,56200,5.713081,434.9667019,0,0,0,0,19118,0,0,0,0,0,0,0,0,1326,48475,2
"4931",2014,48477170200,62,0,46,5975,4025,832,877,1592,51136,2152,1616,536,2152,131300,75.48741,79.15227188,0,81.00954469,0,83.05108044,23827,2,8441.1,4082.49,2,11,396924.2,78963.95,11,2617,48477,2
"4932",2014,48479000903,79,0,22.9,2817,11,0,2806,568,16406,724,207,517,724,62000,0.558773,5041.403217,0,0,0,0,7059,0,0,0,0,0,0,0,0,742,48479,1
"4933",2014,48479001101,69,0,23,3911,65,17,3783,817,38281,1082,286,796,1082,1e+05,1.249369,3130.380216,0,0,0,0,12987,0,0,0,0,0,0,0,0,1283,48479,1
"4934",2014,48485010400,91,0,28.6,2280,322,1360,589,557,23523,893,368,525,893,35500,4.51621,504.8480917,0,96.63939495,0,96.63633364,15321,0,0,0,0,1,25882.56,0,1,1229,48485,1
"4935",2014,48485011200,89,0,36.9,2005,1421,235,308,532,24095,883,380,503,883,76700,85.778704,23.37409994,0,96.28534218,0,96.29130698,17776,0,0,0,0,0,0,0,0,1049,48485,1
"4936",2014,48485013501,92,0,35.6,5442,4558,180,668,1369,36657,2292,1609,683,2292,73500,9.098394,598.1275377,0,17.03654504,0,26.73200638,19936,0,0,0,0,0,0,0,0,2798,48485,1
"4937",2014,48485013700,90,0,44.1,2811,2345,106,213,815,35125,1187,798,389,1187,35200,8.260307,340.3021219,0,34.98787043,0,33.87172156,21146,0,0,0,0,0,0,0,0,1544,48485,2
"4938",2014,48491020701,69,0,35.6,2333,837,138,1275,496,35068,806,256,550,806,148300,2.466059,946.04387,0,78.07877087,0,77.56639358,18388,0,0,0,0,0,0,0,0,924,48491,1
"4939",2014,48491021000,76.5,0,35.8,3127,482,603,1939,652,26859,930,581,349,930,65800,20.310203,153.9620259,0,71.61561147,0,70.98889317,15334,0,0,0,0,3,54050.04,0,3,1056,48491,1
"4940",2014,48491021300,85,0,39.3,4095,2434,401,1198,845,46127,1248,1001,247,1248,99000,320.788702,12.76541217,0,84.93792513,0,84.62775609,21574,0,0,0,0,1,39889.12,5215.87,1,1503,48491,1
"4941",2014,48491021402,93,0,28.3,5148,2155,458,2426,751,35146,1553,439,1114,1553,125800,4.551641,1131.020658,0,79.38518401,0,78.88601749,16067,0,0,0,0,0,0,0,0,1754,48491,1
"4942",2014,48493000500,93,0,32.2,4473,3122,75,1251,1169,48713,1587,1217,370,1587,108000,550.447391,8.126117179,0,98.87860914,0,98.91955793,23774,0,0,0,0,2,4416.6,0,2,1784,48493,1
"4943",2014,48497150200,100,0,33.2,6343,4590,236,1373,1670,47520,2181,1269,912,2181,130500,53.214101,119.1977292,0,59.7861465,0,61.05047561,24045,0,0,0,0,0,0,0,0,2617,48497,2
"4944",2014,48499950200,95,0,35.4,3208,2353,311,526,639,38040,971,616,355,971,73600,25.725698,124.7002122,0,75.10345812,0,74.57936988,17366,0,0,0,0,0,0,0,0,1135,48499,2
"4945",2014,48499950800,95,0,42.6,4878,3372,719,677,1105,42261,1661,1173,488,1661,83200,26.139194,186.6163127,0,71.54426105,0,70.92703579,18311,0,0,0,0,0,0,0,0,2072,48499,2
"4946",2014,48507950301,90,0,23.9,2326,207,28,2091,472,18400,684,306,378,684,38300,1635.810918,1.421924731,0,98.18769919,0,98.23912685,9491,0,0,0,0,2,160023.84,46060.08,2,759,48507,2
"4947",2014,48507950302,90,0,32.5,6497,135,7,6355,1373,30714,1884,1451,433,1884,40300,19.472205,333.655074,0,99.35665699,0,99.39654698,14439,0,0,0,0,6,50729.7,0,6,2185,48507,2
"4948",2014,49001100100,98,0,34.6,3570,3055,14,311,871,46745,1201,872,329,1201,155800,1353.526938,2.637553712,0,28.82795034,0,27.60625722,19275,0,0,0,0,0,0,0,0,1735,49001,2
"4949",2014,49007000300,89,0,28.7,4414,3405,113,629,914,32917,1637,861,776,1637,109300,7.096712,621.9781781,0,88.36512391,0,88.14400396,17275,0,0,0,0,0,0,0,0,1816,49007,2
"4950",2014,49011126204,85,0,28.7,4883,4626,0,135,1229,73185,1457,1095,362,1457,249400,58.944932,82.8400311,0,42.65663682,0,41.52966405,26164,0,0,0,0,1,417.46,0,1,1504,49011,1
"4951",2014,49011126600,85,0,32,4910,4341,121,221,1139,51813,1806,1046,760,1806,205800,2.432507,2018.493678,0,66.11092613,0,65.21004014,21866,0,0,0,0,0,0,0,0,1887,49011,1
"4952",2014,49015976300,80,0,33.3,3583,3369,27,88,920,49614,1118,923,195,1118,124600,703.051077,5.096358027,0,65.10282597,0,64.21207456,19805,0,0,0,0,0,0,0,0,1434,49015,2
"4953",2014,49035100100,99,0,32.9,1428,959,7,387,313,37750,561,256,305,561,172400,3.952051,361.3313695,0,0,0,0,20389,0,0,0,0,0,0,0,0,728,49035,1
"4954",2014,49035102900,99,0,30.6,4579,2664,375,1154,867,20914,2241,460,1781,2241,149200,3.770811,1214.327634,0,88.63149883,0,88.41342717,15935,0,0,0,0,1,0,0,1,2241,49035,1
"4955",2014,49035103200,99,0,35.5,4554,3733,0,437,968,34400,2200,1199,1001,2200,188500,1.297346,3510.24322,0,0,0,0,24312,0,0,0,0,0,0,0,0,2319,49035,1
"4956",2014,49049002000,80,0,25.2,6861,4525,15,1919,1441,46332,2127,883,1244,2127,142600,2.002561,3426.112862,0,42.47053172,0,46.92775059,16101,0,0,0,0,0,0,0,0,2290,49049,1
"4957",2014,49053270700,88,0,32,9870,7259,141,1618,2479,42113,3713,2299,1414,3713,175100,16.846257,585.8868234,0,94.7287245,0,95.36757024,20670,0,0,0,0,1,0,0,1,4450,49053,1
"4958",2014,50003970900,92,0,37.3,2183,2102,3,51,589,36402,884,573,311,884,126600,24.821808,87.94685705,0,61.06701482,0,60.37004454,20132,0,0,0,0,0,0,0,0,919,50003,2
"4959",2014,50007000100,85,0,40,4462,3729,102,264,1194,63750,1777,1439,338,1777,215800,3.450632,1293.096453,0,52.9724178,0,52.07290922,28489,0,0,0,0,1,0,0,1,1849,50007,1
"4960",2014,50007002500,92,0,30.5,4110,3728,119,89,706,48506,1861,638,1223,1861,234200,2.195424,1872.075736,0,42.22285893,0,48.97729147,27116,0,0,0,0,0,0,0,0,2095,50007,1
"4961",2014,50021962700,98,0,52.2,4048,3931,50,14,1113,60543,1809,1365,444,1809,233600,49.64119,81.54518455,0,86.42724741,0,86.16731731,34519,0,0,0,0,0,0,0,0,1936,50021,2
"4962",2014,50023955100,92,1,41.7,4153,4068,0,0,1009,32667,2086,1067,1019,2086,155400,3.62772,1144.796181,0,96.27622243,0,96.28031011,22148,0,0,0,0,23,238626.35,0,23,2223,50023,2
"4963",2014,50023955200,90,0,39.4,4802,4304,259,113,1127,47241,1980,1076,904,1980,137900,6.594217,728.2138274,0,98.58421205,0,98.63638863,22428,0,0,0,0,4,50746.81,0,4,2173,50023,2
"4964",2014,50023955400,90,0,44,3965,3801,0,123,1104,63082,1593,1315,278,1593,164800,37.340259,106.1856588,0,72.42068211,0,71.82190576,28957,0,0,0,0,0,0,0,0,1688,50023,2
"4965",2014,50027966600,93,0,45.2,4698,4318,0,146,1360,32560,2172,1376,796,2172,138300,69.912723,67.19806923,0,92.68142255,0,92.53862649,27088,0,0,0,0,0,0,0,0,2267,50027,2
"4966",2014,51059421500,91,0,32,6991,1242,1813,2893,1631,52292,2414,1257,1157,2414,227200,1.829779,3820.679984,75.87506143,84.3861485,75.22313793,84.06004289,26974,0,0,0,0,0,0,0,0,2463,51059,1
"4967",2014,51173030600,90,0,47.2,2997,2727,81,62,903,29104,1435,758,677,1435,77500,63.92666,46.88184867,0,80.62782804,0,80.2235113,17748,0,0,0,0,0,0,0,0,1708,51173,2
"4968",2014,51191010502,67,0,41.9,3709,3258,202,115,762,24506,1553,679,874,1553,111100,11.212947,330.7783404,0,57.59644199,0,56.65722769,17661,0,0,0,0,0,0,0,0,1724,51191,1
"4969",2014,51510200107,64,0,32.2,6181,3337,1066,796,1184,84801,3553,904,2649,3553,264000,0.639472,9665.786774,0,38.66993424,0,38.70072029,59177,0,0,0,0,0,0,0,0,3891,51510,1
"4970",2014,51510200701,90,0,30.2,781,639,75,41,198,101509,415,0,415,415,383980,0.901574,866.2627804,83.03539678,76.54691038,83.04773752,78.56848298,64743,0,0,0,0,3,0,0,3,449,51510,1
"4971",2014,51510201203,90,0,30.4,6623,1490,829,3819,1259,50275,2470,418,2052,2470,532300,0.985888,6717.801616,83.3537317,75.99177302,83.10993625,77.33133557,28087,0,0,0,0,0,0,0,0,2982,51510,1
"4972",2014,51510201801,51,0,40.8,5813,4154,638,567,1328,124583,3346,2088,1258,3346,560000,2.80369,2073.339064,68.30299375,31.46798234,86.88539885,37.57491615,91666,0,0,0,0,0,0,0,0,3855,51510,1
"4973",2014,51520020200,79.4,0,40.3,5284,4298,704,60,1434,26345,2317,1079,1238,2317,144700,7.468862,707.4705624,0,39.22872312,0,47.05696377,21231,0,0,0,0,2,12661.79,0,2,2775,51520,1
"4974",2014,51540000401,70,0,32.2,3455,1648,1419,246,722,48611,1350,616,734,1350,250000,1.657401,2084.589064,0,41.25132282,0,40.5536922,23572,0,0,0,0,0,0,0,0,1491,51540,1
"4975",2014,51550020003,93,0,32.6,5687,3711,1418,236,1463,51750,2040,1282,758,2040,188900,2.52725,2250.272035,91.92117609,61.3927277,91.59384233,60.4635179,22508,0,0,0,0,5,34835.63,0,5,2251,51550,1
"4976",2014,51550020200,78,0,29.6,4295,605,3598,10,1090,37833,1448,709,739,1448,152300,2.925515,1468.117579,0,0,0,0,15269,0,0,0,0,2,9830.58,0,2,1569,51550,1
"4977",2014,51550021403,96,0,32.8,4586,2677,1405,382,1165,43162,1722,865,857,1722,173200,6.23104,735.9927075,92.74286026,86.08904533,92.45529467,85.79617309,19898,0,0,0,0,6,28138.71,0,6,1937,51550,1
"4978",2014,51590000600,61,0,41.4,2602,509,1997,42,593,20192,1070,402,668,1070,65500,1.786232,1456.697674,0,68.60224516,0,67.7901798,12296,0,0,0,0,0,0,0,0,1445,51590,2
"4979",2014,51590000800,82,0,44,2703,1364,1244,0,770,34286,1146,773,373,1146,98800,9.023781,299.5418439,0,97.5152968,0,97.59306098,27257,0,0,0,0,1,0,39092.29,1,1312,51590,2
"4980",2014,51590001000,66,0,34.7,3561,942,2396,90,956,20560,1555,587,968,1555,65700,3.535346,1007.256433,0,80.44522666,0,80.00907241,14133,0,0,0,0,10,191903.75,20721.67,10,1855,51590,2
"4981",2014,51590001400,76,0,46.8,3006,2103,446,277,875,47083,1402,1024,378,1402,110400,18.587633,161.7204299,0,33.31673345,0,32.27442679,29113,1,0,0,1,4,7692.89,0,4,1616,51590,2
"4982",2014,51650010502,72,0,27.2,3260,310,2597,110,683,26939,1283,370,913,1283,242000,3.796981,858.5768536,94.61796999,80.88223436,94.64779972,80.46269313,18797,0,0,0,0,3,19962.37,0,3,1379,51650,1
"4983",2014,51650010602,72,0,36.4,2997,364,2468,75,654,26086,1237,525,712,1237,127000,2.331385,1285.501966,91.52530922,78.11821951,92.01057378,77.603508,15814,0,0,0,0,0,0,0,0,1381,51650,1
"4984",2014,51670820300,73,0,31.2,2791,1357,961,282,601,28987,1105,321,784,1105,90400,2.865095,974.1387284,97.6905037,41.84330052,97.7173068,40.95232859,15277,0,0,0,0,0,0,0,0,1349,51670,1
"4985",2014,51670820600,75,0,33.9,5290,1719,2489,843,1279,33441,2014,864,1150,2014,117600,4.97385,1063.562432,83.76947498,65.35166138,83.11926606,64.48424699,19014,0,0,0,0,0,0,0,0,2427,51670,1
"4986",2014,51670820700,79,0,31.6,2553,239,2232,40,572,30341,973,399,574,973,87700,2.023322,1261.78631,92.80409928,38.9749099,92.5268232,37.93918733,15259,0,0,0,0,0,0,0,0,1129,51670,1
"4987",2014,51680000700,75,0,33.3,3665,1240,1917,42,878,26435,1431,633,798,1431,83600,3.522512,1040.450678,0,41.1620606,0,40.07257931,13899,0,0,0,0,0,0,0,0,1580,51680,1
"4988",2014,51700030100,65.5,0,23,4548,915,3192,273,790,21677,1443,44,1399,1443,117100,3.678632,1236.329157,98.06421668,76.29976692,97.9754315,75.79039974,12402,1,800.84,12414,1,1,800.84,12414,1,1736,51700,1
"4989",2014,51700030400,83,0,28.1,3709,81,3468,102,867,19528,1260,408,852,1260,113100,1.569793,2362.731902,0,0,0,0,11281,0,0,0,0,0,0,0,0,1542,51700,1
"4990",2014,51700030600,98,0,33.8,2363,84,2235,21,572,23278,868,244,624,868,98900,0.954653,2475.244932,87.90194221,33.71115041,87.51360597,32.6428218,10896,0,0,0,0,1,10851.96,0,1,1148,51700,1
"4991",2014,51700031701,93,0,20.1,4340,3263,648,129,541,34191,1172,518,654,1172,234900,2.201598,1971.295395,76.97537269,34.56690292,76.33027523,33.46483752,15709,0,0,0,0,0,0,0,0,1207,51700,1
"4992",2014,51700032129,82,0,28.3,3162,1290,1446,162,773,45705,1314,394,920,1314,178800,1.636872,1931.733208,0.014259476,45.2072642,68.11071373,44.11667675,24917,0,0,0,0,0,0,0,0,1494,51700,1
"4993",2014,51710004300,89,0,32.2,3037,83,2700,49,614,15377,1345,312,1033,1345,133100,1.15871,2621.018201,79.00671654,48.36488608,78.38283315,47.25490735,11615,1,7206.04,0,1,18,259868.58,24089.36,18,1429,51710,1
"4994",2014,51710004400,86.25,0,36,1523,76,1303,78,323,44464,507,277,230,507,218400,0.723689,2104.495163,71.10283163,1.032096771,71.21132017,26.46395777,20904,0,0,0,0,1,44088.43,2466.63,1,557,51710,1
