DEVELOPMENT_ID,block_group,county,tract,age_c,total_pop_c,total_white_c,total_black_c,total_hispanic_c,poverty_c,income_c,public_assistance_c,owner_c,renter_c,vehicles_c,prop_value_c,year
PA081000001,420770051002,42077,42077005100,39.2,4263,3922,43,238,1039,47551,1734,1006,728,1734,121800,2015
PA081000001,420770051002,42077,42077005100,41.7,4278,3870,43,209,1044,48442,1806,1008,798,1806,123500,2016
PA081000001,420770051002,42077,42077005100,41.6,4276,3985,44,131,1058,50721,1822,1052,770,1822,129200,2017
PA081000001,420770051002,42077,42077005100,41.7,4277,3827,39,267,1046,50815,1817,1032,785,1817,130000,2018
PA081000001,420770051002,42077,42077005100,40.9,4291,3920,8,219,957,50595,1758,1012,746,1758,138300,2019
PA081000001,420770051002,42077,42077005100,37.4,4307,3659,8,517,1028,42241,1780,1073,707,1780,138500,2020
PA047000001,420792010002,42079,42079201000,27.1,2483,1421,670,312,651,13075,1183,242,941,1183,67600,2010
PA047000001,420792010002,42079,42079201000,27.5,2515,1361,746,335,698,16698,1184,249,935,1184,72000,2011
PA047000001,420792010002,42079,42079201000,26.9,2480,1316,703,375,711,18696,1158,254,904,1158,83000,2012
PA047000001,420792010002,42079,42079201000,27.9,2446,1279,689,459,664,17951,1121,295,826,1121,74400,2013
PA047000001,420792010002,42079,42079201000,27.5,2388,1234,683,337,669,19415,1055,315,740,1055,74300,2014
PA047000001,420792010002,42079,42079201000,28.1,2414,1319,576,386,614,24408,999,285,714,999,72300,2015
PA047000001,420792010002,42079,42079201000,31.5,2454,1192,735,396,612,17179,956,269,687,956,69900,2016
PA047000001,420792010002,42079,42079201000,33.7,2470,1303,738,338,603,19516,909,281,628,909,69300,2017
PA047000001,420792010002,42079,42079201000,33.7,1981,1028,514,308,483,18786,790,189,601,790,67400,2018
PA047000001,420792010002,42079,42079201000,33.5,1979,938,545,452,496,17857,858,197,661,858,67900,2019
PA047000001,420792010002,42079,42079201000,32.2,2110,956,531,599,526,18984,855,225,630,855,62000,2020
PA051000011,420171004062,42017,42017100406,41,3856,3656,155,19,934,57768,1548,1008,540,1548,298500,2010
PA051000011,420171004062,42017,42017100406,40.6,3929,3529,112,14,980,61991,1453,1034,419,1453,295300,2011
PA051000011,420171004062,42017,42017100406,42.5,3875,3419,207,84,992,65531,1467,1051,416,1467,290700,2012
PA051000011,420171004062,42017,42017100406,42.7,3767,3373,172,65,980,61180,1439,1042,397,1439,286600,2013
PA051000011,420171004062,42017,42017100406,42.3,3853,3255,140,75,983,62225,1401,1013,388,1401,289300,2014
PA051000011,420171004062,42017,42017100406,46.5,3703,3217,175,86,970,65648,1404,977,427,1404,282100,2015
PA051000011,420171004062,42017,42017100406,47.1,3647,3089,201,105,945,65382,1421,966,455,1421,279800,2016
PA051000011,420171004062,42017,42017100406,46.1,3606,3020,150,93,942,76071,1410,968,442,1410,277600,2017
PA051000011,420171004062,42017,42017100406,46.7,3577,2885,146,139,931,80905,1435,963,472,1435,281900,2018
PA051000011,420171004062,42017,42017100406,48.1,3513,2879,169,188,958,86364,1466,962,504,1466,283900,2019
PA051000011,420171004062,42017,42017100406,36.2,4646,3594,451,285,1260,73875,1754,1125,629,1754,287800,2020
RI015000002,440030203002,44003,44003020300,32.9,6235,5248,145,498,1407,30709,2871,862,2009,2871,199900,2010
RI015000002,440030203002,44003,44003020300,33.4,6102,5129,142,479,1329,29962,2810,927,1883,2810,192700,2011
RI015000002,440030203002,44003,44003020300,34.5,5949,5186,101,250,1243,30883,2653,840,1813,2653,188800,2012
RI015000002,440030203002,44003,44003020300,35.6,6031,5092,155,356,1274,32320,2596,842,1754,2596,179800,2013
RI015000002,440030203002,44003,44003020300,33.1,6121,5324,111,444,1286,33017,2518,852,1666,2518,177600,2014
RI015000002,440030203002,44003,44003020300,33.6,5922,5128,64,463,1247,31811,2544,884,1660,2544,179700,2015
RI015000002,440030203002,44003,44003020300,34.6,5993,5144,150,448,1209,32233,2535,782,1753,2535,177000,2016
RI015000002,440030203002,44003,44003020300,37.2,5609,4676,155,558,1119,31011,2626,853,1773,2626,164500,2017
RI015000002,440030203002,44003,44003020300,37.1,5415,4525,387,420,1083,33778,2627,872,1755,2627,165700,2018
RI015000002,440030203002,44003,44003020300,36.1,5468,4544,419,437,1184,38342,2645,764,1881,2645,214900,2019
RI015000002,440030203002,44003,44003020300,36.1,5516,4859,368,157,1222,47397,2728,830,1898,2728,220600,2020
PA040000002,420350307012,42035,42035030701,32.3,5873,5504,174,127,1215,42898,2531,970,1561,2531,124200,2020
PA051000013,420171059001,42017,42017105900,39.3,1876,1733,127,6,464,50677,705,473,232,705,217000,2010
PA051000013,420171059001,42017,42017105900,38.9,1919,1788,109,14,456,48750,707,430,277,707,221700,2011
PA051000013,420171059001,42017,42017105900,40.8,1791,1690,53,21,437,45385,694,431,263,694,228400,2012
PA051000013,420171059001,42017,42017105900,40.8,1799,1709,19,26,426,43224,705,428,277,705,228800,2013
PA051000013,420171059001,42017,42017105900,42.9,1781,1675,22,23,464,49231,704,460,244,704,233400,2014
PA051000013,420171059001,42017,42017105900,43.8,1857,1727,31,42,473,53864,724,453,271,724,234600,2015
PA051000013,420171059001,42017,42017105900,44,1825,1699,25,44,459,62647,712,474,238,712,237600,2016
PA051000013,420171059001,42017,42017105900,42.4,1887,1768,19,62,469,64250,735,446,289,735,233600,2017
PA051000013,420171059001,42017,42017105900,42.5,1922,1820,32,50,470,66563,764,465,299,764,234700,2018
PA051000013,420171059001,42017,42017105900,40.6,2169,2050,44,73,567,65341,867,466,401,867,239500,2019
PA051000013,420171059001,42017,42017105900,40,2215,2024,43,146,598,64539,881,420,461,881,249600,2020
SC016000001,450450025051,45045,45045002505,38.4,3329,1731,532,965,612,20282,1765,651,1114,1765,74500,2010
SC016000001,450450025051,45045,45045002505,38.5,3218,1874,434,731,564,21527,1571,622,949,1571,77900,2011
SC016000001,450450025051,45045,45045002505,39.7,3511,2187,464,653,622,20375,1566,695,871,1566,78300,2012
SC016000001,450450025051,45045,45045002505,38.6,3580,2123,548,749,747,22992,1573,646,927,1573,69500,2013
SC016000001,450450025051,45045,45045002505,36.2,3783,2557,458,615,762,25144,1493,514,979,1493,69300,2014
SC016000001,450450025051,45045,45045002505,32.7,3769,2647,477,521,766,24078,1515,418,1097,1515,72100,2015
SC016000001,450450025051,45045,45045002505,36.4,3626,2446,612,531,766,24966,1507,417,1090,1507,82300,2016
SC016000001,450450025051,45045,45045002505,36.4,3366,2183,581,566,737,27635,1480,455,1025,1480,95500,2017
SC016000001,450450025051,45045,45045002505,36.1,3619,2319,538,708,789,31637,1479,479,1000,1479,91500,2018
SC016000001,450450025051,45045,45045002505,35.9,3530,2005,618,850,757,29608,1478,592,886,1478,104300,2019
SC016000001,450450025051,45045,45045002505,39.1,3450,1703,810,821,832,32236,1591,717,874,1591,127200,2020
SD009000001,460779582001,46077,46077958200,47,2127,2102,0,0,646,45284,935,774,161,935,65100,2010
SD009000001,460779582001,46077,46077958200,47.6,2054,2023,0,0,610,47147,931,734,197,931,67300,2011
SD009000001,460779582001,46077,46077958200,47.5,2072,2009,0,10,624,47301,955,755,200,955,66400,2012
SD009000001,460779582001,46077,46077958200,45.9,2134,2061,0,14,674,51875,970,770,200,970,78400,2013
SD009000001,460779582001,46077,46077958200,46,2074,1990,0,13,636,49750,964,753,211,964,85000,2014
SD009000001,460779582001,46077,46077958200,45.6,2069,2023,0,14,607,53618,949,761,188,949,87000,2015
SD009000001,460779582001,46077,46077958200,44.1,2088,2009,0,12,611,56845,943,769,174,943,87600,2016
SD009000001,460779582001,46077,46077958200,44.1,2178,2093,0,7,652,62723,980,818,162,980,104400,2017
SD009000001,460779582001,46077,46077958200,43.5,2064,2044,0,1,555,61522,912,755,157,912,105200,2018
SD009000001,460779582001,46077,46077958200,40.5,2094,2074,0,0,552,63000,894,738,156,894,110100,2019
SD009000001,460779582001,46077,46077958200,41.9,2039,2022,0,0,574,60667,872,709,163,872,116300,2020
PA083000001,420370506005,42037,42037050600,39.2,5018,4904,0,72,1329,31715,2174,1237,937,2174,86200,2010
PA083000001,420370506005,42037,42037050600,38,5020,4771,16,117,1382,33435,2186,1123,1063,2186,89900,2011
PA083000001,420370506005,42037,42037050600,36.3,4999,4692,17,101,1337,32887,2136,968,1168,2136,96300,2012
PA083000001,420370506005,42037,42037050600,38.2,5025,4753,10,142,1398,33251,2189,1039,1150,2189,101500,2013
PA083000001,420370506005,42037,42037050600,35.5,5271,4946,62,171,1440,37611,2163,1100,1063,2163,95700,2014
PA083000001,420370506005,42037,42037050600,35.3,5401,4976,30,304,1381,32105,2155,1221,934,2155,101300,2015
PA083000001,420370506005,42037,42037050600,38,5315,5023,67,188,1308,38964,2117,1190,927,2117,103600,2016
PA083000001,420370506005,42037,42037050600,38.5,5324,5032,81,200,1461,47604,2135,1245,890,2135,106400,2017
PA083000001,420370506005,42037,42037050600,39.8,5185,4875,130,172,1293,43887,2183,1340,843,2183,108600,2018
PA083000001,420370506005,42037,42037050600,41.7,5392,4942,18,383,1355,47375,2309,1417,892,2309,114000,2019
PA083000001,420370506005,42037,42037050600,42.2,5325,4796,33,234,1397,46705,2310,1404,906,2310,113300,2020
PA047000002,420792009001,42079,42079200900,36,3197,1877,670,251,804,23053,1481,574,907,1481,91900,2010
PA047000002,420792009001,42079,42079200900,35.5,3222,1599,708,471,748,22788,1532,584,948,1532,92700,2011
PA047000002,420792009001,42079,42079200900,36.3,3015,1666,663,462,658,25522,1442,503,939,1442,88000,2012
PA047000002,420792009001,42079,42079200900,36.7,2960,1746,630,338,649,25901,1421,483,938,1421,89800,2013
PA047000002,420792009001,42079,42079200900,32.4,3338,1950,551,611,658,24450,1478,462,1016,1478,90400,2014
PA047000002,420792009001,42079,42079200900,34.2,3169,1702,954,329,578,21508,1436,424,1012,1436,85500,2015
PA047000002,420792009001,42079,42079200900,36.3,3003,1770,627,475,565,19198,1375,432,943,1375,75600,2016
PA047000002,420792009001,42079,42079200900,39.1,2969,1807,348,710,637,19545,1460,471,989,1460,68600,2017
PA047000002,420792009001,42079,42079200900,38.8,3037,1580,313,698,698,21594,1487,531,956,1487,71700,2018
PA047000002,420792009001,42079,42079200900,37.8,3118,1545,327,773,729,23500,1516,544,972,1516,71000,2019
PA047000002,420792009001,42079,42079200900,39.7,3202,1496,235,704,871,26988,1569,677,892,1569,62800,2020
RI027000001,440050417012,44005,44005041701,45.3,3539,3414,36,69,1048,65900,1450,1129,321,1450,331900,2010
RI027000001,440050417012,44005,44005041701,45.4,3317,3111,34,24,993,54507,1463,1108,355,1463,303900,2011
RI027000001,440050417012,44005,44005041701,47.3,3294,3148,0,0,933,63380,1451,1145,306,1451,293100,2012
RI027000001,440050417012,44005,44005041701,46.3,3337,3199,0,0,946,61806,1407,1127,280,1407,263900,2013
RI027000001,440050417012,44005,44005041701,46.9,3325,3168,0,39,932,64139,1407,1112,295,1407,255300,2014
RI027000001,440050417012,44005,44005041701,47.9,3281,3135,0,24,941,63885,1379,1087,292,1379,251000,2015
RI027000001,440050417012,44005,44005041701,50.7,3353,3227,10,41,995,66117,1394,1131,263,1394,260100,2016
RI027000001,440050417012,44005,44005041701,51.6,3413,3301,14,34,1068,73958,1431,1165,266,1431,273600,2017
RI027000001,440050417012,44005,44005041701,52.3,3423,3231,19,59,1047,74432,1465,1173,292,1465,268600,2018
RI027000001,440050417012,44005,44005041701,51.2,3464,3227,32,77,1052,80625,1451,1193,258,1451,285400,2019
RI027000001,440050417012,44005,44005041701,52.6,3460,3078,80,107,1066,95938,1504,1240,264,1504,281500,2020
PA041000002,420879608002,42087,42087960800,39.1,4041,3909,66,14,1077,28231,1721,867,854,1721,64500,2010
PA041000002,420879608002,42087,42087960800,40.1,4107,3806,43,133,1098,36925,1645,920,725,1645,67000,2011
PA041000002,420879608002,42087,42087960800,37.5,3859,3510,61,133,969,35331,1570,861,709,1570,68600,2012
PA041000002,420879608002,42087,42087960800,33.3,3956,3538,53,160,946,35025,1480,787,693,1480,68100,2013
PA041000002,420879608002,42087,42087960800,31.9,3875,3519,71,130,918,31758,1521,701,820,1521,69400,2014
PA041000002,420879608002,42087,42087960800,33.7,3616,3278,50,115,847,32083,1496,650,846,1496,65900,2015
PA041000002,420879608002,42087,42087960800,33.2,3595,3292,45,97,854,32009,1480,644,836,1480,61100,2016
PA041000002,420879608002,42087,42087960800,34.7,3440,3166,72,66,814,39038,1452,653,799,1452,67000,2017
PA041000002,420879608002,42087,42087960800,35.3,3443,3131,80,122,852,34938,1539,715,824,1539,62300,2018
PA041000002,420879608002,42087,42087960800,35.7,3258,2978,57,125,838,36129,1476,710,766,1476,61100,2019
PA041000002,420879608002,42087,42087960800,35.3,3256,2849,48,151,902,40806,1530,708,822,1530,60600,2020
PA076076001,420950168012,42095,42095016801,43.2,4151,3868,0,164,1024,49628,1980,729,1251,1980,175600,2020
RI011000001,440030212002,44003,44003021200,41,3844,3516,92,143,1005,52981,1626,1168,458,1626,224200,2010
RI011000001,440030212002,44003,44003021200,40.9,3783,3389,121,182,897,50333,1592,1112,480,1592,216300,2011
RI011000001,440030212002,44003,44003021200,42.9,3535,3264,84,130,865,44975,1575,1104,471,1575,205200,2012
RI011000001,440030212002,44003,44003021200,42.9,3470,3157,87,187,865,46313,1569,1117,452,1569,190000,2013
RI011000001,440030212002,44003,44003021200,42.7,3404,3117,46,148,826,46442,1574,1080,494,1574,188200,2014
RI011000001,440030212002,44003,44003021200,42.2,3576,3242,47,119,898,50680,1569,1055,514,1569,182300,2015
RI011000001,440030212002,44003,44003021200,42.2,3585,3224,54,133,966,51016,1585,1102,483,1585,183900,2016
RI011000001,440030212002,44003,44003021200,42,3472,3045,64,171,935,54721,1559,1111,448,1559,192800,2017
RI011000001,440030212002,44003,44003021200,42.1,3404,2873,97,214,891,62391,1504,1028,476,1504,205400,2018
RI011000001,440030212002,44003,44003021200,42.1,3393,2569,274,310,942,73964,1507,1092,415,1507,213500,2019
RI011000001,440030212002,44003,44003021200,41.2,3327,2452,250,410,973,67346,1477,1042,435,1477,231700,2020
SD020000001,461099404002,46109,46109940400,32.8,2703,1354,0,70,691,31845,1037,634,403,1037,64800,2010
SD020000001,461099404002,46109,46109940400,33.7,2568,1159,0,48,659,33277,965,587,378,965,70900,2011
SD020000001,461099404002,46109,46109940400,32.4,2850,1321,0,21,643,33429,1005,608,397,1005,72900,2012
SD020000001,461099404002,46109,46109940400,33.6,2978,1325,0,36,695,36500,1064,596,468,1064,69700,2013
SD020000001,461099404002,46109,46109940400,33.7,3004,1248,0,33,645,36900,1016,524,492,1016,68400,2014
SD020000001,461099404002,46109,46109940400,34.1,3140,1269,0,51,646,37012,1058,535,523,1058,78200,2015
SD020000001,461099404002,46109,46109940400,34.6,3072,1304,0,78,630,38109,1073,527,546,1073,78500,2016
SD020000001,461099404002,46109,46109940400,36.2,2983,1259,13,68,679,41844,1107,550,557,1107,71900,2017
SD020000001,461099404002,46109,46109940400,37.4,2874,1196,21,146,625,41618,1122,540,582,1122,73500,2018
SD020000001,461099404002,46109,46109940400,38.6,2829,1220,21,168,603,42246,1136,517,619,1136,84300,2019
SD020000001,461099404002,46109,46109940400,37,2854,1197,17,210,653,41639,1172,495,677,1172,88200,2020
PA026000003,420730118001,42073,42073011800,40.9,2617,2460,46,0,638,27148,1182,671,511,1182,71200,2010
PA026000003,420730118001,42073,42073011800,40,2563,2460,25,0,605,25670,1141,692,449,1141,68700,2011
PA026000003,420730118001,42073,42073011800,41.7,2599,2464,53,0,632,26950,1229,695,534,1229,70200,2012
PA026000003,420730118001,42073,42073011800,41.5,2642,2477,75,0,603,25417,1276,695,581,1276,69700,2013
PA026000003,420730118001,42073,42073011800,41,2630,2472,88,0,611,29167,1206,630,576,1206,70000,2014
PA026000003,420730118001,42073,42073011800,39,2598,2447,92,0,599,30775,1181,577,604,1181,69200,2015
PA026000003,420730118001,42073,42073011800,35.5,2595,2424,110,0,646,31820,1161,542,619,1161,71800,2016
PA026000003,420730118001,42073,42073011800,37.2,2421,2310,56,0,588,30976,1125,530,595,1125,71800,2017
PA026000003,420730118001,42073,42073011800,37.3,2463,2351,77,0,671,32672,1172,466,706,1172,75100,2018
PA026000003,420730118001,42073,42073011800,37.8,2451,2385,46,0,654,31698,1213,501,712,1213,73500,2019
PA026000003,420730118001,42073,42073011800,43,2388,2273,80,1,675,29531,1237,601,636,1237,67100,2020
SD034000001,460139518002,46013,46013951800,45.1,4953,4856,0,0,1095,35649,2328,1307,1021,2328,139900,2010
SD034000001,460139518002,46013,46013951800,45.1,5058,4891,90,0,1147,37642,2388,1330,1058,2388,145900,2011
SD034000001,460139518002,46013,46013951800,43.5,5053,4866,84,0,1175,41495,2413,1290,1123,2413,145900,2012
SD034000001,460139518002,46013,46013951800,43.2,5089,4903,110,0,1268,45602,2427,1278,1149,2427,143300,2013
SD034000001,460139518002,46013,46013951800,42.8,5259,5114,90,0,1324,43382,2490,1330,1160,2490,139800,2014
SD034000001,460139518002,46013,46013951800,43.1,5350,5170,141,0,1393,43043,2512,1287,1225,2512,143100,2015
SD034000001,460139518002,46013,46013951800,40.4,5631,5320,145,0,1499,42663,2585,1337,1248,2585,161900,2016
SD034000001,460139518002,46013,46013951800,39,6003,5218,236,34,1553,41589,2676,1245,1431,2676,169300,2017
SD034000001,460139518002,46013,46013951800,38.1,6394,5262,406,38,1641,41715,2750,1207,1543,2750,171300,2018
SD034000001,460139518002,46013,46013951800,38.2,6364,4967,562,103,1632,44823,2802,1212,1590,2802,196100,2019
SD034000001,460139518002,46013,46013951800,40.1,6712,5304,459,171,1712,49000,2984,1385,1599,2984,190400,2020
TN033000002,471410006002,47141,47141000600,44.3,3737,3414,8,0,948,49504,1379,922,457,1379,130800,2010
TN033000002,471410006002,47141,47141000600,43.7,3829,3473,32,5,938,57609,1406,1020,386,1406,159600,2011
TN033000002,471410006002,47141,47141000600,42.8,3689,3333,35,22,885,52000,1426,995,431,1426,155000,2012
TN033000002,471410006002,47141,47141000600,42.6,3675,3223,135,18,869,49087,1442,934,508,1442,157200,2013
TN033000002,471410006002,47141,47141000600,42.8,3525,3161,129,17,846,46786,1436,893,543,1436,157900,2014
TN033000002,471410006002,47141,47141000600,41.2,3671,3281,130,40,842,41637,1527,972,555,1527,161700,2015
TN033000002,471410006002,47141,47141000600,40.3,3965,3500,200,32,898,38178,1594,960,634,1594,158800,2016
TN033000002,471410006002,47141,47141000600,41.3,3993,3581,208,33,892,37591,1600,931,669,1600,163100,2017
TN033000002,471410006002,47141,47141000600,40.9,4114,3719,99,106,952,38910,1634,966,668,1634,166100,2018
TN033000002,471410006002,47141,47141000600,39.7,4249,3801,133,139,1007,42414,1667,989,678,1667,170000,2019
TN033000002,471410006002,47141,47141000600,40.5,4156,3490,132,243,1056,46154,1676,968,708,1676,173400,2020
SD040000001,460379528002,46037,46037952800,47.2,1902,1884,0,6,502,35223,943,616,327,943,69700,2010
