"","DEVELOPMENT_ID","STATE_NAME","INSPECTION_SCORE","year","in_floodplain","STATEFP","COUNTYFP","TRACTCE","BLKGRPCE","blockgroup","ALAND_b","AWATER_b","tract","ALAND_tr","AWATER_tr","pct_poor_poc1","pct_poor_poc2","pct_white","pct_poor","pct_elderly","log_income_pc","pct_renter","pop_density","CFLD_RISKV10","coastal","IFLD_RISKV10","CFLD_RISKS","IFLD_RISKS","STCO"
"8732","LA003000003","LA",84,2015,0,"22","033","001700","2","220330017002",1240859,0,"22033001700",3618899,0,8.87902330743618,8.74953755086941,33.1528279181709,11.9800651715545,12.9362214199759,4.31858501007883,0.654462242562929,0.00133939472575047,0,1,1059484.68548523,0,72.4730458221024,"22033"
"8733","LA005000011","LA",60,2015,0,"22","055","000602","2","220550006022",560412,0,"22055000602",3822404,0,14.7974413646055,12.771855010661,34.901222953904,29.4608472400513,6.58513640639699,4.11912386481062,0.855932203389831,0.00189681876904849,0,1,1410126.59944216,0,83.543210916442,"22055"
"8734","LA002002200","LA",41,2015,0,"22","017","021000","2","220170210002",438517,0,"22017021000",1883578,0,26.7480577136515,25.4162042175361,31.4883148831488,41.6335791264889,4.4280442804428,4.14107332626747,0.749163879598662,0.00185397601461289,NA,NA,374595.56387388,0,21.4959568733154,"22017"
"8735","LA003000004","LA",77,2015,0,"22","033","005200","2","220330052002",1630580,535940,"22033005200",2091019,535940,32.3971915747242,32.3971915747242,36.8421052631579,36.7285499247366,9.21052631578947,4.36053661458329,0.531390134529148,0.000605919366115125,0,1,498448.679015985,0,34.3223551212938,"22033"
"8736","LA004000002","LA",63,2016,0,"22","019","000300","1","220190003001",1544323,299789,"22019000300",2737969,367079,48.1573705179283,48.1573705179283,0,49.1422805247225,19.1056910569106,4.06415837246312,0.414728682170543,0.00047787930374669,29765.7140587128,1,383597.893251882,89.0303358613218,22.6099225067385,"22019"
"8737","LA005000012","LA",61,2015,0,"22","055","001300","3","220550013003",792388,0,"22055001300",11756298,107795,24.31592039801,24.31592039801,46.9812630117974,34.5469940728196,25.1214434420541,4.30092140846954,0.585121602288984,0.00181855353690364,1028.0494951264,1,878113.626556275,71.4463705308776,63.314942722372,"22055"
"8738","LA095000024","LA",47,2015,0,"22","095","071100","3","220950711003",7903337,868299,"22095071100",167377185,69775321,19.6040156162856,19.6040156162856,0,22.2595078299776,9.67741935483871,4.05018634967536,0.374384236453202,7.84478758782524e-05,212820.719777343,1,465899.011471529,96.4680390032503,31.1868261455526,"22095"
"8739","LA024000001","LA",67,2015,0,"22","117","950700","1","221179507001",5639591,0,"22117950700",17803468,24431,16.6863672182821,12.3916469661151,49.7034400948992,32.6592517694641,16.0142348754448,4.12447161891949,0.320433436532508,0.000298957849957559,NA,1,1925489.80276766,0,91.8863712938005,"22117"
"8740","LA004000003","LA",49,2016,0,"22","019","000700","4","220190007004",827000,0,"22019000700",4864195,281322,24.0900483904902,22.8697664632863,17.0305676855895,34.2441986553893,8.51528384279476,4.02909956682354,0.906630581867388,0.00221523579201935,241587.14627601,1,2563994.52097909,96.8743228602384,96.0221529649596,"22019"
"8741","LA066000001","LA",73,2015,0,"22","053","000100","1","220530001001",194935039,54822,"22053000100",515831034,880362,6.49252318758281,5.12966117736135,57.6568265682657,18.2232346241458,13.7915129151292,4.33897415086708,0.30848623853211,1.11216537115218e-05,4556.84407159118,1,2349740.39233032,77.9739978331528,94.9629380053908,"22053"
"8742","LA095001367","LA",58,2015,0,"22","095","070600","2","220950706002",1528904,0,"22095070600",46590774,4359894,35.3500432152118,35.3500432152118,0,38.4247171453438,9.37829293993678,3.82704601700473,0.413284132841328,0.000620706074416706,39592.2716792466,1,269181.363079175,90.4496208017335,10.7922001347709,"22095"
"8743","LA024000002","LA",47,2015,0,"22","117","950800","2","221179508002",3204117,0,"22117950800",16179042,1003019,40.9022556390977,40.6516290726817,14.6149522203485,42.8030303030303,12.8161888701518,4.00595228688738,0.481239804241436,0.00055522317068946,NA,1,1881738.27343279,0,91.3367587601078,"22117"
"8744","LA005000010","LA",73,2015,0,"22","055","001200","3","220550012003",2001334,0,"22055001200",15992499,0,15.9577464788732,16.5211267605634,22.317880794702,19.4130279169649,18.4105960264901,4.2750347925614,0.506870229007634,0.000754496750667305,1413.32054391873,1,913226.07286158,72.5947995666306,65.3659871967655,"22055"
"8745","LA036000001","LA",62,2015,0,"22","101","040400","5","221010404005",355073,0,"22101040400",1871652,658157,13.7408568443051,8.38557993730407,51.9360269360269,24.3562795585917,10.1851851851852,4.27813600671548,0.726027397260274,0.00334579086554033,65822.8122512089,1,288697.929596329,92.9631635969664,12.737954851752,"22101"
"8746","LA080000001","LA",63,2015,0,"22","057","021300","2","220570213002",8034620,1471130,"22057021300",10704301,1903249,1.96917808219178,1.96917808219178,91.5165165165165,17.722602739726,17.2672672672673,4.37934178299898,0.334702258726899,0.000165782575902781,0,1,172400.678260302,0,3.52510107816712,"22057"
"8747","LA024000003","LA",55,2015,0,"22","117","950800","1","221179508001",2094255,35833,"22117950800",16179042,1003019,40.9022556390977,40.6516290726817,0,42.8030303030303,10.228166797797,3.92685670894969,0.626689189189189,0.000606898395849598,NA,1,1881738.27343279,0,91.3367587601078,"22117"
"8748","LA036000002","LA",71,2015,1,"22","101","040200","3","221010402003",2658785,0,"22101040200",8619243,3018478,11.6880513231756,11.1267040898156,56.9965870307167,17.9095228258624,13.9931740614334,4.34543254749915,0.457256461232604,0.00055100355989672,122251.096927146,1,295436.67176598,94.7128927410618,13.4518194070081,"22101"
"8749","LA090000001","LA",79,2016,0,"22","109","000700","4","221090007004",6573628,0,"22109000700",8857323,93231,26.029526029526,21.5695415695416,35.1966873706004,31.4204635030743,36.6459627329193,4.20254280479392,0.239130434782609,0.000146950816200734,153531.653301408,1,1156365.18570289,95.4171180931744,76.1413409703504,"22109"
"8750","LA102000001","LA",36,2015,0,"22","035","000100","1","220350001001",317462754,22919680,"22035000100",334519194,28445829,42.6014840680925,41.2047140986469,46.5346534653465,46.411272567151,47.5247524752475,4.23917430417808,0.514492753623188,6.36295116371352e-07,NA,NA,360249.510527535,0,19.8155323450135,"22035"
"8751","LA041000010","LA",81,2015,1,"22","053","000400","4","220530004004",2085646,0,"22053000400",312882631,10005603,5.3030303030303,5.3030303030303,73.013698630137,22.1831575422736,17.3972602739726,4.39017531022867,0.290780141843972,0.000350011459279283,9971.08836786259,1,1071920.24260465,83.2773564463705,72.8710411051213,"22053"
"8752","LA093550501","LA",68,2015,0,"22","047","952900","3","220479529003",72128140,401987,"22047952900",461181423,20330688,8.85833623390184,9.27601809954751,36.1145703611457,18.5509275463773,5.91531755915318,4.2391993420543,0.217228464419476,2.2265928388005e-05,232255.907769293,1,699798.740835019,96.7822318526544,51.3687668463612,"22047"
"8753","LA111071446","LA",84,2015,0,"22","115","950400","3","221159504003",5579203,11416,"22115950400",14214180,63531,19.3255879852649,20.0056673278549,28.3628779979145,25.5720823798627,8.6548488008342,4.07243372596839,0.700617283950617,0.000171888350361154,NA,1,1177190.6181443,0,76.9352257412399,"22115"
"8754","LA122000001","LA",56,2015,0,"22","043","020300","2","220430203002",43586812,2377104,"22043020300",161247372,7496268,18.0722891566265,19.5406626506024,39.6879570941004,28.3894823336072,19.892735251097,4.16885090370955,0.35233918128655,4.70555176184943e-05,NA,NA,602636.865476615,0,43.9163578167116,"22043"
"8755","LA238000238","LA",76,2015,0,"22","103","040501","1","221030405011",4251333,13675,"22103040501",7303252,122879,16.2421126431409,15.7747137181584,47.9398299542184,26.2685643564356,6.40941792020929,4.182129214053,0.652325581395349,0.000719303804242105,0,1,1302328.45941455,0,80.8288409703504,"22103"
"8756","LA125000001","LA",85,2015,0,"22","021","000200","3","220210002003",15948344,1360355,"22021000200",609606958,4546388,8.01302931596091,7.42671009771987,64.7798742138365,20.5298013245033,13.5569531795947,4.22417035168918,0.395430579964851,8.97271842142357e-05,NA,NA,676441.78316376,0,49.7325640161725,"22021"
"8757","LA039000020","LA",84,2015,0,"22","053","000300","4","220530003004",8165984,108800,"22053000300",217194094,474575,7.74743366259926,7.74743366259926,62.4037892243931,20.8432304038005,11.4268798105388,4.23236071235357,0.404388714733542,0.000206833616132483,11564.3357810411,1,2440394.13263646,83.9111592632719,95.4935983827493,"22053"
"8758","LA045000001","LA",57,2015,0,"22","013","970100","2","220139701002",1927048,0,"22013970100",63007820,107156,32.4650397587058,31.9714834110228,1.61812297734628,40.9937888198758,9.92448759439051,3.96132615593471,0.735376044568245,0.000481046657893317,NA,NA,687013.85808946,0,50.501179245283,"22013"
"8759","LA099022845","LA",55,2016,0,"22","105","953600","4","221059536004",42696751,184117,"22105953600",70499489,1389192,27.2670613898411,24.4312870052976,45.2757588713125,30.8039887815519,7.35356990166738,4.1563976972825,0.359163591635916,5.47816858477124e-05,0,1,891558.723082118,0,64.2014824797844,"22105"
"8760","LA044000001","LA",77,2016,0,"22","057","020100","1","220570201001",720106,0,"22057020100",1701849,0,6.78336980306346,6.49161196207148,61.025641025641,14.1137855579869,25.1282051282051,4.35310802614815,0.574074074074074,0.00135396733258715,0,1,176445.316212372,0,3.84097035040431,"22057"
"8761","LA068000001","LA",66,2016,0,"22","003","950400","4","220039504004",349537684,1723517,"22003950400",506644325,2557836,4.84421196270184,3.79804412099159,90.4805077062557,12.3349056603774,6.16500453309157,4.3947492807005,0.232323232323232,3.1555968082686e-06,0,1,971267.705324362,0,68.0403470350404,"22003"
"8762","LA129000001","LA",64,2016,0,"22","079","010500","1","220790105001",3788157,810944,"22079010500",127553884,5186170,29.5294836541399,29.3767186067828,24.7422680412371,35.3302611367127,11.6838487972509,4.21023823616173,0.501923076923077,0.000384091789226265,NA,1,860208.256946058,0,62.262045148248,"22079"
"8763","LA043000001","LA",73,2015,0,"22","005","031000","4","220050310004",594453,0,"22005031000",35993552,4782025,22.700983227299,22.700983227299,1.52949745083758,26.8079800498753,8.23015294974508,4.2852871973694,0.348729792147806,0.00230968638395298,7910.86818141769,1,243038.504456748,81.988082340195,8.42107479784367,"22005"
"8764","LA072000001","LA",58,2016,0,"22","009","030900","1","220090309001",2100005,193910,"22009030900",214830968,4411066,26.713532513181,26.713532513181,29.9768518518519,40.8241129339947,10.9953703703704,4.05743786821294,0.701333333333333,0.000411427591839067,0,1,967960.558907285,0,67.8655660377358,"22009"
"8765","LA261002664","LA",76,2016,0,"22","053","000100","2","220530001002",184433659,657833,"22053000100",515831034,880362,5.19130936358393,4.4414535666218,55.834829443447,14.5366795366795,17.9533213644524,4.35387777906484,0.213178294573643,3.02005611676337e-06,4556.84407159118,1,2349740.39233032,77.9739978331528,94.9629380053908,"22053"
"8766","LA002003102","LA",99,2016,0,"22","017","025200","1","220170252001",982371,0,"22017025200",1705907,0,36.344537815126,36.344537815126,6.89655172413793,43.6274509803922,12.6436781609195,3.80318388853534,1,8.8561246209426e-05,NA,NA,212857.509868263,0,5.98045822102426,"22017"
"8767","LA023000001","LA",73,2016,0,"22","079","012200","2","220790122002",1138835,0,"22079012200",2930595,0,32.5196636832113,31.7873609981014,33.2198774676651,41.0631950094928,11.0279101429544,4.18187215901033,0.676982591876209,0.00128991469352452,NA,1,513988.299989193,0,35.6679582210243,"22079"
"8768","LA023000002","LA",71,2016,0,"22","079","012000","2","220790120002",1113677,0,"22079012000",1724793,0,51.4153371075656,51.1580030880082,1.08514190317195,51.4153371075656,13.8564273789649,3.94195841653081,0.724346076458752,0.00107571584938901,NA,1,257228.73787985,0,9.69297506738545,"22079"
"8769","LA006000001","LA",96,2016,0,"22","073","010700","1","220730107001",719576,0,"22073010700",2481744,35440,46.9834087481146,46.606334841629,1.8348623853211,48.145285935085,7.73263433813893,3.9971241556592,0.643382352941177,0.00106034664858194,NA,NA,216121.134479032,0,6.22894204851752,"22073"
"8770","LA055000001","LA",67,2016,1,"22","097","961400","3","220979614003",389727,0,"22097961400",4362076,0,30.8488126028686,30.8488126028686,1.02974828375286,34.8599269183922,10.1830663615561,4.02881516984689,0.612167300380228,0.00224259545784613,0,1,593388.271621821,0,43.1582715633423,"22097"
"8771","LA023000004","LA",72,2016,0,"22","079","013800","2","220790138002",6817056,0,"22079013800",15587424,0,8.0239797094766,6.57136269310583,41.6098226466576,14.1791044776119,7.91268758526603,4.31033213500227,0.398009950248756,0.000107524421099079,NA,1,477565.465132974,0,32.302897574124,"22079"
"8772","LA055000002","LA",69,2016,0,"22","097","961500","2","220979615002",614142,0,"22097961500",6889203,0,26.0687732342007,25.9061338289963,0,28.9498141263941,17.9012345679012,3.8668778143375,0.70752688172043,0.0015826958586125,0,1,890874.57285104,0,64.1404144204852,"22097"
"8773","LA130000001","LA",66,2013,0,"22","055","001901","1","220550019011",74086995,35816,"22055001901",112121443,35816,5.76215022091311,3.57142857142857,81.7649926864944,10.3645066273932,6.8259385665529,4.37732446773656,0.119565217391304,2.76836710680464e-05,2700.83737777545,1,957647.450601766,74.9945828819068,67.4149258760108,"22055"
"8774","LA040000123","LA",61,2013,0,"22","099","020600","2","220990206002",19372663,68989,"22099020600",89064333,68989,21.5715344699778,19.7183098591549,26.9890795631825,23.7954040029652,15.1326053042122,4.20076844478317,0.205020920502092,9.92635860129297e-05,12062.9640760635,1,1328664.93166175,84.0140845070423,81.5174359838275,"22099"
"8775","LA120000001","LA",90,2013,0,"22","043","020100","1","220430201001",209088251,1126102,"22043020100",621607094,16491242,0.614754098360656,0.286885245901639,98.33984375,13.5655737704918,13.76953125,4.27188805266048,0.207756232686981,4.89745356375859e-06,NA,NA,862307.673002293,0,62.3589117250674,"22043"
"8776","LA122000001","LA",59,2013,0,"22","043","020300","2","220430203002",43586812,2377104,"22043020300",161247372,7496268,22.8894383610032,22.9247615683504,34.1848583372039,26.6518188567186,15.0487691593126,4.18241465243455,0.353994490358127,4.93956750037144e-05,NA,NA,602636.865476615,0,43.9163578167116,"22043"
"8777","LA065001004","LA",91,2013,1,"22","113","951002","3","221139510023",8466572,0,"22113951002",187316160,6314660,3.79426644182125,3.68184373243395,95.1519536903039,10.2607709750567,12.2286541244573,4.24907600368361,0.198547215496368,0.00016323017154995,194710.385188058,1,805257.372951149,96.056338028169,58.823281671159,"22113"
"8778","LA238000238","LA",90,2013,0,"22","103","040501","2","221030405012",3051919,109204,"22103040501",7303252,122879,19.3800341713449,19.1359531364413,36.1088871096877,32.5671738426675,10.808646917534,4.25304708571141,0.481395348837209,0.000409250704229044,0,1,1302328.45941455,0,80.8288409703504,"22103"
"8779","LA076000001","LA",56,2013,0,"22","029","000100","2","220290001002",34143506,1034233,"22029000100",380353665,31441001,10.5065666041276,10.5065666041276,29.9823633156966,24.2393848211301,12.2574955908289,4.05952555273869,0.37696335078534,3.32127579399725e-05,0,NA,429255.974085806,0,27.5795990566038,"22029"
"8780","LA125000001","LA",74,2013,0,"22","021","000200","3","220210002003",15948344,1360355,"22021000200",609606958,4546388,7.97007156798959,7.54716981132075,50.3062787136294,15.9549817941079,10.8728943338438,4.2132520521964,0.374741200828157,8.18893798628873e-05,NA,NA,676441.78316376,0,49.7325640161725,"22021"
"8781","LA027000325","LA",59,2013,0,"22","045","030500","1","220450305001",1409478,0,"22045030500",6506447,8308,7.79868510541827,7.6399909317615,39.5264116575592,16.7234719381959,6.55737704918033,4.21761552866633,0.480952380952381,0.000389505902185064,20.2944515197989,1,776441.386517555,61.4247020585049,56.8248820754717,"22045"
"8782","LA127000001","LA",74,2013,0,"22","049","970200","2","220499702002",110060486,149632,"22049970200",275988865,3815056,12.6953125,12.2767857142857,85.0192061459667,19.4615816040381,14.5966709346991,4.24430186622118,0.166666666666667,7.09609804921268e-06,NA,NA,658481.474241688,0,48.4248652291105,"22049"
"8783","LA071000001","LA",95,2013,0,"22","009","030700","2","220090307002",17105277,0,"22009030700",225432230,629747,12.1446413702867,11.8948495301534,37.1575342465753,22.0962707409233,4.70890410958904,4.11932188646398,0.558011049723757,0.00013656604333271,0,1,325507.720669578,0,16.2693733153639,"22009"
